Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,ISM Non-Manufacturing Business Activity (Dec),54.7,59.5,64.7,2023-01-06 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Jan),60.4,54.5,53.5,2023-02-03 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Feb),56.3,,60.4,2023-03-03 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Mar),55.4,55,56.3,2023-04-05 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Apr),52,54.5,55.4,2023-05-03 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (May),51.5,52.5,52,2023-06-05 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Jun),59.2,51.9,51.5,2023-07-06 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Jul),57.1,57.2,59.2,2023-08-03 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Aug),57.3,,57.1,2023-09-06 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Sep),58.8,56.5,57.3,2023-10-04 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Oct),54.1,,58.8,2023-11-03 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Nov),55.1,,54.1,2023-12-05 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Dec),56.6,,55.1,2024-01-05 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Jan),55.8,,55.8,2024-02-05 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Feb),57.2,,55.8,2024-03-05 15:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Mar),57.4,56.7,57.2,2024-04-03 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (Apr),50.9,,57.4,2024-05-03 14:00:00
USD,1.0,ISM Non-Manufacturing Business Activity (May),,,50.9,2024-06-05 14:00:00
