Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Nov),-0.80%,,-0.80%,2023-01-31 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Dec),-0.90%,,-0.80%,2023-02-28 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jan),-0.60%,,-0.90%,2023-03-28 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Feb),0.20%,-0.70%,-0.60%,2023-04-25 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Mar),1.50%,0.40%,0.30%,2023-05-30 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Apr),1.70%,1.50%,1.60%,2023-06-27 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (May),1.50%,1.20%,1.70%,2023-07-25 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jun),0.90%,0.60%,1.50%,2023-08-29 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jul),0.60%,,0.90%,2023-09-26 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Aug),0.40%,,0.60%,2023-10-31 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Sep),0.20%,,0.30%,2023-11-28 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Oct),0.10%,,0.20%,2023-12-26 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Nov),-0.20%,,0.10%,2024-01-30 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Dec),-0.30%,,-0.20%,2024-02-27 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jan),-0.10%,,-0.30%,2024-03-26 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Feb),0.90%,,-0.10%,2024-04-30 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Mar),,,0.90%,2024-05-28 13:00:00
