Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,API Weekly Crude Oil Stock,3.298M,,-1.300M,2023-01-04 21:30:00
USD,2.0,API Weekly Crude Oil Stock,14.865M,-2.375M,3.298,2023-01-10 21:30:00
USD,2.0,API Weekly Crude Oil Stock,7.615M,-1.750M,14.865M,2023-01-18 21:30:00
USD,2.0,API Weekly Crude Oil Stock,3.378M,1.600M,7.615M,2023-01-24 21:30:00
USD,2.0,API Weekly Crude Oil Stock,6.330M,-1.000M,3.378M,2023-01-31 21:30:00
USD,2.0,API Weekly Crude Oil Stock,-2.184M,2.150M,6.330M,2023-02-07 21:30:00
USD,2.0,API Weekly Crude Oil Stock,10.507M,0.321M,-2.184M,2023-02-14 21:30:00
USD,2.0,API Weekly Crude Oil Stock,9.895M,1.233M,10.507M,2023-02-22 21:30:00
USD,2.0,API Weekly Crude Oil Stock,6.203M,0.440M,9.895M,2023-02-28 21:30:00
USD,2.0,API Weekly Crude Oil Stock,-3.835M,-0.308M,6.203M,2023-03-07 21:30:00
USD,2.0,API Weekly Crude Oil Stock,1.155M,0.555M,-3.835M,2023-03-14 20:30:00
USD,2.0,API Weekly Crude Oil Stock,3.262M,-1.448M,1.155M,2023-03-21 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-6.076M,0.187M,3.262M,2023-03-28 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-4.346M,-1.800M,-6.076M,2023-04-04 20:30:00
USD,2.0,API Weekly Crude Oil Stock,0.377M,-1.300M,-4.346M,2023-04-11 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-2.675M,-2.464M,0.377M,2023-04-18 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-6.083M,-1.667M,-2.675M,2023-04-25 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-3.939M,-1.000M,-6.083M,2023-05-02 20:30:00
USD,2.0,API Weekly Crude Oil Stock,3.618M,-1.600M,-3.939M,2023-05-08 20:30:00
USD,2.0,API Weekly Crude Oil Stock,3.690M,-1.300M,3.618M,2023-05-16 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-6.799M,0.525M,3.690M,2023-05-23 20:30:00
USD,2.0,API Weekly Crude Oil Stock,5.202M,-1.220M,-6.799M,2023-05-31 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-1.710M,1.500M,5.202M,2023-06-06 20:30:00
USD,2.0,API Weekly Crude Oil Stock,1.024M,-1.291M,-1.710M,2023-06-13 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-1.246M,-0.433M,1.024M,2023-06-21 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-2.408M,-1.467M,-1.246M,2023-06-27 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-4.382M,-1.800M,-2.408M,2023-07-05 20:30:00
USD,2.0,API Weekly Crude Oil Stock,3.026M,0.200M,-4.382M,2023-07-11 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-0.797M,-2.250M,3.026M,2023-07-18 20:30:00
USD,2.0,API Weekly Crude Oil Stock,1.319M,-1.969M,-0.797M,2023-07-25 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-15.400M,-0.900M,1.319M,2023-08-01 20:30:00
USD,2.0,API Weekly Crude Oil Stock,4.067M,-0.233M,-15.400M,2023-08-08 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-6.195M,-2.050M,4.067M,2023-08-15 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-2.418M,-2.900M,-6.195M,2023-08-22 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-11.486M,-2.900M,-2.418M,2023-08-29 20:30:00
USD,2.0,API Weekly Crude Oil Stock,-5.521M,-1.429M,-11.486M,2023-09-06 20:30:00
