Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Average Weekly Hours (Dec),34.3,34.4,34.4,2023-01-06 13:30:00
USD,1.0,Average Weekly Hours (Jan),34.7,34.3,34.4,2023-02-03 13:30:00
USD,1.0,Average Weekly Hours (Feb),34.5,34.6,34.6,2023-03-10 13:30:00
USD,1.0,Average Weekly Hours (Mar),34.4,34.5,34.5,2023-04-07 12:30:00
USD,1.0,Average Weekly Hours (Apr),34.4,34.4,34.4,2023-05-04 12:30:00
USD,1.0,Average Weekly Hours (May),34.3,34.4,34.4,2023-06-02 12:30:00
USD,1.0,Average Weekly Hours (Jun),34.4,34.3,34.3,2023-07-07 12:30:00
USD,1.0,Average Weekly Hours (Jul),34.3,34.4,34.4,2023-08-04 12:30:00
USD,1.0,Average Weekly Hours (Aug),34.4,34.3,34.3,2023-09-01 12:30:00
USD,1.0,Average Weekly Hours (Sep),34.4,34.4,34.4,2023-10-06 12:30:00
USD,1.0,Average Weekly Hours (Oct),34.3,34.4,34.4,2023-11-03 12:30:00
USD,1.0,Average Weekly Hours (Nov),34.4,34.3,34.3,2023-12-08 13:30:00
USD,1.0,Average Weekly Hours (Dec),34.3,34.4,34.4,2024-01-05 13:30:00
USD,1.0,Average Weekly Hours (Jan),34.1,34.3,34.3,2024-02-02 13:30:00
USD,1.0,Average Weekly Hours (Feb),34.3,34.3,34.2,2024-03-08 13:30:00
USD,1.0,Average Weekly Hours (Mar),34.4,34.3,34.3,2024-04-05 12:30:00
USD,1.0,Average Weekly Hours (Apr),34.3,34.4,34.4,2024-05-03 12:30:00
USD,1.0,Average Weekly Hours (May),,,34.3,2024-06-07 12:30:00
