Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,New Home Sales (MoM) (Dec),2.30%,-4.70%,0.70%,2023-01-26 15:00:00
USD,2.0,New Home Sales (MoM) (Jan),7.20%,,7.20%,2023-02-24 15:00:00
USD,2.0,New Home Sales (MoM) (Feb),1.10%,,1.80%,2023-03-23 14:00:00
USD,2.0,New Home Sales (MoM) (Mar),9.60%,1.10%,-3.90%,2023-04-25 14:00:00
USD,2.0,New Home Sales (MoM) (Apr),4.10%,3.30%,4.00%,2023-05-23 14:00:00
USD,2.0,New Home Sales (MoM) (May),12.20%,,3.50%,2023-06-27 14:00:00
USD,2.0,New Home Sales (MoM) (Jun),-2.50%,-0.70%,6.60%,2023-07-26 14:00:00
USD,2.0,New Home Sales (MoM) (Jul),4.40%,0.20%,-2.80%,2023-08-23 14:00:00
USD,1.0,New Home Sales (MoM) (Aug),-8.70%,,8.00%,2023-09-26 14:00:00
USD,2.0,New Home Sales (MoM) (Sep),12.30%,,-8.20%,2023-10-25 14:00:00
USD,2.0,New Home Sales (MoM) (Oct),-5.60%,-4.50%,8.60%,2023-11-27 15:00:00
USD,2.0,New Home Sales (MoM) (Nov),-12.20%,,-4.00%,2023-12-22 15:00:00
USD,2.0,New Home Sales (MoM) (Dec),8.00%,,-9.00%,2024-01-25 15:00:00
USD,2.0,New Home Sales (MoM) (Jan),1.50%,3.00%,7.20%,2024-02-26 15:00:00
USD,2.0,New Home Sales (MoM) (Feb),-0.30%,,1.70%,2024-03-25 14:00:00
USD,2.0,New Home Sales (MoM) (Mar),8.80%,,-5.10%,2024-04-23 14:00:00
USD,2.0,New Home Sales (MoM) (Apr),,,8.80%,2024-05-23 14:00:00
