Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,3.0,Existing Home Sales (Dec),4.02M,3.96M,4.08M,2023-01-20 15:00:00
USD,3.0,Existing Home Sales (Jan),4.00M,4.10M,4.03M,2023-02-21 15:00:00
USD,3.0,Existing Home Sales,4.58M,4.19M,4.00M,2023-03-21 14:00:00
USD,3.0,Existing Home Sales (Mar),4.44M,4.50M,4.55M,2023-04-20 14:00:00
USD,3.0,Existing Home Sales (Apr),4.28M,4.30M,4.43M,2023-05-18 14:00:00
USD,3.0,Existing Home Sales (May),4.30M,4.25M,4.29M,2023-06-22 14:00:00
USD,3.0,Existing Home Sales (Jun),4.16M,4.20M,4.30M,2023-07-20 14:00:00
USD,3.0,Existing Home Sales (Jul),4.07M,4.15M,4.16M,2023-08-22 14:00:00
USD,3.0,Existing Home Sales (Aug),4.04M,4.10M,4.07M,2023-09-21 14:00:00
USD,3.0,Existing Home Sales (Sep),3.96M,3.89M,4.04M,2023-10-19 14:00:00
USD,3.0,Existing Home Sales (Oct),3.79M,3.90M,3.95M,2023-11-21 15:00:00
USD,3.0,Existing Home Sales (Nov),3.82M,3.78M,3.79M,2023-12-20 15:00:00
USD,3.0,Existing Home Sales (Jan),4.00M,3.96M,3.88M,2024-02-22 15:00:00
USD,3.0,Existing Home Sales (Feb),4.38M,3.95M,4.00M,2024-03-21 14:00:00
USD,3.0,Existing Home Sales (Mar),4.19M,4.20M,4.38M,2024-04-18 14:00:00
USD,3.0,Existing Home Sales (Apr),,4.18M,4.19M,2024-05-22 14:00:00
