Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Nov),-0.50%,-0.60%,-0.50%,2023-01-31 14:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Dec),-0.50%,-0.50%,-0.50%,2023-02-28 14:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Jan),-0.40%,-0.50%,-0.50%,2023-03-28 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Feb),0.10%,-0.40%,-0.40%,2023-04-25 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Mar),0.50%,-0.40%,-0.10%,2023-05-30 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Apr),0.90%,0.50%,0.40%,2023-06-27 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (May),1.00%,1.50%,0.90%,2023-07-25 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Jun),0.90%,1.20%,1.00%,2023-08-29 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Jul),0.90%,,0.90%,2023-09-26 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Aug),1.00%,,0.80%,2023-10-31 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Sep),0.70%,,0.80%,2023-11-28 14:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Oct),0.60%,,0.70%,2023-12-26 14:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Nov),0.10%,0.50%,0.60%,2024-01-30 14:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Dec),0.20%,0.20%,0.20%,2024-02-27 14:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Jan),0.10%,,0.30%,2024-03-26 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Feb),0.60%,0.10%,0.20%,2024-04-30 13:00:00
USD,1.0,S&P/CS HPI Composite - 20 s.a. (MoM) (Mar),,,0.60%,2024-05-28 13:00:00
