Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Real Earnings (MoM) (Dec),0.10%,,0.20%,2023-01-12 13:30:00
USD,1.0,Real Earnings (MoM) (Jan),0.70%,,0.10%,2023-02-14 13:30:00
USD,1.0,Real Earnings (MoM) (Feb),-0.40%,,0.30%,2023-03-14 12:30:00
USD,1.0,Real Earnings (MoM) (Mar),-0.10%,-0.20%,-0.40%,2023-04-12 12:30:00
USD,1.0,Real Earnings (MoM) (Apr),0.10%,0.00%,-0.10%,2023-05-10 12:30:00
USD,1.0,Real Earnings (MoM) (May),-0.10%,0.10%,0.10%,2023-06-13 12:30:00
USD,1.0,Real Earnings (MoM) (Jun),0.50%,-0.10%,-0.10%,2023-07-12 12:30:00
USD,1.0,Real Earnings (MoM) (Jul),0.00%,-0.10%,0.60%,2023-08-10 12:30:00
USD,1.0,Real Earnings (MoM) (Aug),-0.10%,,0.00%,2023-09-13 12:30:00
USD,1.0,Real Earnings (MoM) (Sep),-0.20%,,-0.10%,2023-10-12 12:30:00
USD,1.0,Real Earnings (MoM) (Oct),-0.10%,,-0.10%,2023-11-14 13:30:00
USD,1.0,Real Earnings (MoM) (Nov),0.50%,,-0.10%,2023-12-12 13:30:00
USD,1.0,Real Earnings (MoM) (Dec),-0.20%,,0.50%,2024-01-11 13:30:00
USD,1.0,Real Earnings (MoM) (Jan),-0.30%,,-0.10%,2024-02-13 13:30:00
USD,1.0,Real Earnings (MoM) (Feb),0.00%,,-0.40%,2024-03-12 12:30:00
USD,1.0,Real Earnings (MoM) (Mar),0.30%,,0.00%,2024-04-10 12:30:00
USD,1.0,Real Earnings (MoM) (Apr),-0.40%,,0.30%,2024-05-15 12:30:00
