Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,ISM Manufacturing Employment (Dec),51.4,48.3,48.4,2023-01-04 15:00:00
USD,2.0,ISM Manufacturing Employment (Jan),50.6,49,50.8,2023-02-01 15:00:00
USD,2.0,ISM Manufacturing Employment (Feb),49.1,,50.6,2023-03-01 15:00:00
USD,2.0,ISM Manufacturing Employment (Mar),46.9,50,49.1,2023-04-03 14:00:00
USD,2.0,ISM Manufacturing Employment (Apr),50.2,47.9,46.9,2023-05-01 14:00:00
USD,2.0,ISM Manufacturing Employment (May),51.4,48.5,50.2,2023-06-01 14:00:00
USD,2.0,ISM Manufacturing Employment (Jun),48.1,50.8,51.4,2023-07-03 14:00:00
USD,2.0,ISM Manufacturing Employment (Jul),44.4,48,48.1,2023-08-01 14:00:00
USD,2.0,ISM Manufacturing Employment (Aug),48.5,44.2,44.4,2023-09-01 14:00:00
USD,2.0,ISM Manufacturing Employment (Sep),51.2,48.3,48.5,2023-10-02 14:00:00
USD,2.0,ISM Manufacturing Employment (Oct),46.8,50.3,51.2,2023-11-01 14:00:00
USD,2.0,ISM Manufacturing Employment (Nov),45.8,,46.8,2023-12-01 15:00:00
USD,2.0,ISM Manufacturing Employment (Dec),48.1,46.5,45.8,2024-01-03 15:00:00
USD,2.0,ISM Manufacturing Employment (Jan),47.1,47,47.5,2024-02-01 15:00:00
USD,2.0,ISM Manufacturing Employment (Feb),45.9,,47.1,2024-03-01 15:00:00
USD,2.0,ISM Manufacturing Employment (Mar),47.4,47.5,45.9,2024-04-01 14:00:00
USD,2.0,ISM Manufacturing Employment (Apr),48.6,48.2,47.4,2024-05-01 14:00:00
USD,2.0,ISM Manufacturing Employment (May),,,48.6,2024-06-03 14:00:00
