Date,Time,Cur.,Imp.,Event,Actual,Forecast,Previous
,15:30,USD,1,Distillate Fuel Production,0.056M,,0.118M
,15:30,USD,1,EIA Weekly Distillates Stocks,-4.131M,-1.000M,-0.510M
,15:30,USD,1,Gasoline Production,0.207M,,0.390M
,15:30,USD,1,Heating Oil Stockpiles,-0.812M,,-0.137M
,15:30,USD,1,EIA Weekly Refinery Utilization Rates (WoW),3.40%,,0.90%
,15:30,USD,1,Gasoline Inventories,-4.460M,-1.640M,-2.832M
,15:30,USD,1,IBD/TIPP Economic Optimism,43.5,45.2,44
,17:00,USD,2,FOMC Member Daly Speaks,,,
,18:00,USD,2,Atlanta Fed GDPNow (Q1),2.50%,2.10%,2.10%
,19:00,USD,2,Beige Book,,,
,20:15,USD,2,FOMC Member Kashkari Speaks,,,
"Thursday, March 7, 2024",12:30,USD,1,Challenger Job Cuts (Feb),84.638K,,82.307K
,12:30,USD,1,Challenger Job Cuts (YoY),8.80%,,-20.00%
,13:30,USD,2,Continuing Jobless Claims,"1,906K","1,889K","1,898K"
,13:30,USD,2,Exports,257.20B,,256.90B
,13:30,USD,2,Imports,324.60B,,321.00B
,13:30,USD,3,Initial Jobless Claims,217K,217K,217K
,13:30,USD,1,Jobless Claims 4-Week Avg.,212.25K,,213.00K
,13:30,USD,2,Nonfarm Productivity (QoQ) (Q4),3.20%,3.10%,4.70%
,13:30,USD,2,Trade Balance (Jan),-67.40B,-63.40B,-64.20B
,13:30,USD,2,Unit Labor Costs (QoQ) (Q4),0.40%,0.70%,0.10%
,15:00,USD,3,Fed Chair Powell Testifies,,,
,15:30,USD,1,Natural Gas Storage,-40B,-42B,-96B
,16:30,USD,1,4-Week Bill Auction,5.28%,,5.29%
,16:30,USD,1,8-Week Bill Auction,5.28%,,5.29%
,16:30,USD,2,Atlanta Fed GDPNow (Q1),2.50%,2.50%,2.50%
,16:30,USD,2,FOMC Member Mester Speaks,,,
,20:00,USD,2,Consumer Credit (Jan),19.49B,10.10B,0.92B
,21:30,USD,2,Fed's Balance Sheet,"7,539B",,"7,568B"
,21:30,USD,1,Reserve Balances with Federal Reserve Banks,3.621T,,3.541T
"Friday, March 8, 2024",2:00,USD,3,U.S. President Biden Speaks,,,
,12:00,USD,2,FOMC Member Williams Speaks,,,
,13:30,USD,2,Average Hourly Earnings (YoY) (YoY) (Feb),4.30%,4.40%,4.40%
,13:30,USD,3,Average Hourly Earnings (MoM) (Feb),0.10%,0.20%,0.50%
,13:30,USD,1,Average Weekly Hours (Feb),34.3,34.3,34.2
,13:30,USD,1,Government Payrolls (Feb),52.0K,,52.0K
,13:30,USD,1,Manufacturing Payrolls (Feb),-4K,10K,8K
,13:30,USD,3,Nonfarm Payrolls (Feb),275K,198K,229K
,13:30,USD,2,Participation Rate (Feb),62.50%,,62.50%
,13:30,USD,2,Private Nonfarm Payrolls (Feb),223K,160K,177K
,13:30,USD,2,U6 Unemployment Rate (Feb),7.30%,,7.20%
,13:30,USD,3,Unemployment Rate (Feb),3.90%,3.70%,3.70%
,17:00,USD,2,WASDE Report,,,
,18:00,USD,2,U.S. Baker Hughes Oil Rig Count,504,,506
,18:00,USD,2,U.S. Baker Hughes Total Rig Count,622,,629
,20:30,USD,1,CFTC Aluminium speculative net positions,2.6K,,3.3K
,20:30,USD,1,CFTC Copper speculative net positions,-5.3K,,-1.6K
,20:30,USD,1,CFTC Corn speculative net positions,-230.9K,,-232.6K
,20:30,USD,2,CFTC Crude Oil speculative net positions,238.5K,,224.8K
,20:30,USD,2,CFTC Gold speculative net positions,191.3K,,141.6K
,20:30,USD,2,CFTC Nasdaq 100 speculative net positions,0.6K,,10.2K
,20:30,USD,1,CFTC Natural Gas speculative net positions,-128.7K,,-141.6K
,20:30,USD,2,CFTC S&P 500 speculative net positions,-204.4K,,-224.2K
,20:30,USD,1,CFTC Silver speculative net positions,28.3K,,14.5K
,20:30,USD,1,CFTC Soybeans speculative net positions,-197.2K,,-191.2K
,20:30,USD,1,CFTC Wheat speculative net positions,-44.8K,,-37.0K
"Monday, March 11, 2024",14:00,USD,1,CB Employment Trends Index (Feb),112.29,,113.18
,15:00,USD,2,NY Fed 1-Year Consumer Inflation Expectations,3.00%,,3.00%
,15:30,USD,1,3-Month Bill Auction,5.25%,,5.24%
,15:30,USD,1,6-Month Bill Auction,5.10%,,5.11%
,17:00,USD,2,3-Year Note Auction,4.26%,,4.17%
"Tuesday, March 12, 2024",10:00,USD,1,NFIB Small Business Optimism (Feb),89.4,90.5,89.9
,12:00,USD,2,OPEC Monthly Report,,,
,12:30,USD,3,Core CPI (MoM) (Feb),0.40%,0.30%,0.40%
,12:30,USD,2,Core CPI (YoY) (Feb),3.80%,3.70%,3.90%
,12:30,USD,1,Core CPI Index (Feb),315.57,,314.44
,12:30,USD,3,CPI (YoY) (Feb),3.20%,3.10%,3.10%
,12:30,USD,3,CPI (MoM) (Feb),0.40%,0.40%,0.30%
,12:30,USD,1,"CPI Index, n.s.a. (Feb)",310.33,310.3,308.42
,12:30,USD,1,"CPI Index, s.a (Feb)",311.05,,309.68
,12:30,USD,1,"CPI, n.s.a (MoM) (Feb)",0.62%,,0.54%
,12:30,USD,1,Real Earnings (MoM) (Feb),0.00%,,-0.40%
,12:55,USD,1,Redbook (YoY),3.00%,,3.10%
,15:00,USD,1,Cleveland CPI (MoM) (Feb),0.40%,,0.50%
,16:00,USD,2,EIA Short-Term Energy Outlook,,,
,17:00,USD,3,10-Year Note Auction,4.17%,,4.09%
,18:00,USD,2,Federal Budget Balance (Feb),-296.0B,-298.5B,-22.0B
,20:30,USD,2,API Weekly Crude Oil Stock,-5.521M,0.400M,0.423M
"Wednesday, March 13, 2024",11:00,USD,1,MBA 30-Year Mortgage Rate,6.84%,,7.02%
,11:00,USD,1,MBA Mortgage Applications (WoW),7.10%,,9.70%
,11:00,USD,1,MBA Purchase Index,147.7,,141.1
,11:00,USD,1,Mortgage Market Index,201.5,,188.2
,11:00,USD,1,Mortgage Refinance Index,480.3,,428.1
,14:30,USD,3,Crude Oil Inventories,-1.536M,0.900M,1.367M
,14:30,USD,1,EIA Refinery Crude Runs (WoW),0.390M,,0.594M
,14:30,USD,1,Crude Oil Imports,-0.241M,,0.928M
,14:30,USD,2,Cushing Crude Oil Inventories,-0.220M,,0.701M
,14:30,USD,1,Distillate Fuel Production,0.217M,,0.056M
,14:30,USD,1,EIA Weekly Distillates Stocks,0.888M,-0.150M,-4.131M
,14:30,USD,1,Gasoline Production,0.285M,,0.207M
,14:30,USD,1,Heating Oil Stockpiles,0.867M,,-0.812M
,14:30,USD,1,EIA Weekly Refinery Utilization Rates (WoW),1.90%,,3.40%
,14:30,USD,1,Gasoline Inventories,-5.662M,-1.900M,-4.460M
,15:00,USD,1,Thomson Reuters IPSOS PCSI (Mar),53.15,,52.03
,17:00,USD,3,30-Year Bond Auction,4.33%,,4.36%
"Thursday, March 14, 2024",9:00,USD,2,IEA Monthly Report,,,
,12:30,USD,1,PPI ex. Food/Energy/Transport (MoM) (Feb),0.40%,,0.60%
,12:30,USD,1,PPI ex. Food/Energy/Transport (YoY) (Feb),2.80%,,2.70%
,12:30,USD,2,Continuing Jobless Claims,"1,811K","1,900K","1,794K"
,12:30,USD,2,Core PPI (MoM) (Feb),0.30%,0.20%,0.50%
,12:30,USD,1,Core PPI (YoY) (Feb),2.00%,1.90%,2.00%
,12:30,USD,3,Core Retail Sales (MoM) (Feb),0.30%,0.50%,-0.80%
,12:30,USD,3,Initial Jobless Claims,209K,218K,210K
,12:30,USD,1,Jobless Claims 4-Week Avg.,208.00K,,208.50K
,12:30,USD,3,PPI (MoM) (Feb),0.60%,0.30%,0.30%
,12:30,USD,1,PPI (YoY) (Feb),1.60%,1.10%,1.00%
,12:30,USD,2,Retail Control (MoM) (Feb),0.00%,,-0.30%
,12:30,USD,3,Retail Sales (MoM) (Feb),0.60%,0.80%,-1.10%
,12:30,USD,1,Retail Sales (YoY) (Feb),1.50%,,0.04%
,12:30,USD,1,Retail Sales Ex Gas/Autos (MoM) (Feb),0.30%,,-0.80%
,14:00,USD,2,Business Inventories (MoM) (Jan),0.00%,0.20%,0.30%
,14:00,USD,2,Retail Inventories Ex Auto (Jan),0.30%,0.30%,0.40%
,14:30,USD,1,Natural Gas Storage,-9B,-3B,-40B
,15:30,USD,1,4-Week Bill Auction,5.28%,,5.28%
,15:30,USD,1,8-Week Bill Auction,5.28%,,5.28%
,18:00,USD,2,Atlanta Fed GDPNow (Q1),2.30%,2.50%,2.50%
,20:30,USD,2,Fed's Balance Sheet,"7,542B",,"7,539B"
,20:30,USD,1,Reserve Balances with Federal Reserve Banks,3.573T,,3.621T
"Friday, March 15, 2024",12:30,USD,2,Export Price Index (MoM) (Feb),0.80%,0.20%,0.90%
,12:30,USD,1,Export Price Index (YoY),-1.80%,,-2.20%
,12:30,USD,1,Import Price Index (YoY),-0.80%,,-1.30%
,12:30,USD,2,Import Price Index (MoM) (Feb),0.30%,0.30%,0.80%
,12:30,USD,2,NY Empire State Manufacturing Index (Mar),-20.9,-7,-2.4
,13:15,USD,1,Capacity Utilization Rate (Feb),78.30%,78.50%,78.30%
,13:15,USD,2,Industrial Production (YoY) (Feb),-0.23%,,-0.31%
,13:15,USD,2,Industrial Production (MoM) (Feb),0.10%,0.00%,-0.50%
,13:15,USD,1,Manufacturing Production (MoM) (Feb),0.80%,0.30%,-1.10%
,14:00,USD,2,Michigan 1-Year Inflation Expectations (Mar),3.00%,3.10%,3.00%
,14:00,USD,2,Michigan 5-Year Inflation Expectations (Mar),2.90%,2.90%,2.90%
,14:00,USD,2,Michigan Consumer Expectations (Mar),74.6,75.1,75.2
,14:00,USD,2,Michigan Consumer Sentiment (Mar),76.5,77.1,76.9
,14:00,USD,1,Michigan Current Conditions (Mar),79.4,79.2,79.4
,17:00,USD,2,U.S. Baker Hughes Oil Rig Count,510,,504
,17:00,USD,2,U.S. Baker Hughes Total Rig Count,629,,622
,20:30,USD,1,CFTC Aluminium speculative net positions,2.4K,,3.3K
,20:30,USD,1,CFTC Copper speculative net positions,5.4K,,-1.6K
,20:30,USD,1,CFTC Corn speculative net positions,-189.0K,,-232.6K
,20:30,USD,2,CFTC Crude Oil speculative net positions,233.8K,,238.5K
,20:30,USD,2,CFTC Gold speculative net positions,201.6K,,141.6K
,20:30,USD,2,CFTC Nasdaq 100 speculative net positions,1.4K,,0.6K
,20:30,USD,1,CFTC Natural Gas speculative net positions,-101.5K,,-128.7K
,20:30,USD,2,CFTC S&P 500 speculative net positions,-239.8K,,-204.4K
,20:30,USD,1,CFTC Silver speculative net positions,41.0K,,14.5K
,20:30,USD,1,CFTC Soybeans speculative net positions,-180.4K,,-191.2K
,20:30,USD,1,CFTC Wheat speculative net positions,-53.8K,,-37.0K
"Monday, March 18, 2024",14:00,USD,1,NAHB Housing Market Index (Mar),51,48,48
,15:30,USD,1,3-Month Bill Auction,5.25%,,5.25%
,15:30,USD,1,6-Month Bill Auction,5.13%,,5.10%
"Tuesday, March 19, 2024",12:30,USD,1,Building Permits (MoM) (Feb),1.90%,,-0.30%
,12:30,USD,2,Building Permits (Feb),1.518M,1.500M,1.489M
,12:30,USD,2,Housing Starts (MoM) (Feb),10.70%,,-12.30%
,12:30,USD,2,Housing Starts (Feb),1.521M,1.430M,1.374M
,12:55,USD,1,Redbook (YoY),3.40%,,3.00%
,15:30,USD,1,52-Week Bill Auction,4.81%,,4.70%
,16:30,USD,2,Atlanta Fed GDPNow (Q1),2.10%,2.30%,2.30%
,17:00,USD,2,20-Year Bond Auction,4.54%,,4.60%
,20:00,USD,1,"US Foreign Buying, T-bonds (Jan)",67.80B,,33.80B
,20:00,USD,1,Overall Net Capital Flow (Jan),-8.80B,,137.40B
,20:00,USD,2,TIC Net Long-Term Transactions (Jan),36.1B,95.5B,158.6B
,20:00,USD,1,TIC Net Long-Term Transactions including Swaps (Jan),36.10B,,158.60B
,20:30,USD,2,API Weekly Crude Oil Stock,-1.519M,0.077M,-5.521M
"Wednesday, March 20, 2024",11:00,USD,1,MBA 30-Year Mortgage Rate,6.97%,,6.84%
,11:00,USD,1,MBA Mortgage Applications (WoW),-1.60%,,7.10%
,11:00,USD,1,MBA Purchase Index,146,,147.7
,11:00,USD,1,Mortgage Market Index,198.2,,201.5
,11:00,USD,1,Mortgage Refinance Index,468.4,,480.3
,14:30,USD,3,Crude Oil Inventories,-1.952M,-0.900M,-1.536M
,14:30,USD,1,EIA Refinery Crude Runs (WoW),0.127M,,0.390M
,14:30,USD,1,Crude Oil Imports,-0.947M,,-0.241M
,14:30,USD,2,Cushing Crude Oil Inventories,-0.018M,,-0.220M
,14:30,USD,1,Distillate Fuel Production,0.128M,,0.217M
,14:30,USD,1,EIA Weekly Distillates Stocks,0.624M,-0.087M,0.888M
,14:30,USD,1,Gasoline Production,-0.263M,,0.285M
,14:30,USD,1,Heating Oil Stockpiles,0.486M,,0.867M
,14:30,USD,1,EIA Weekly Refinery Utilization Rates (WoW),1.00%,,1.90%
,14:30,USD,1,Gasoline Inventories,-3.310M,-1.350M,-5.662M
,18:00,USD,2,Interest Rate Projection - 1st Yr (Q1),3.90%,,4.60%
,18:00,USD,2,Interest Rate Projection - 2nd Yr (Q1),3.10%,,3.60%
,18:00,USD,2,Interest Rate Projection - Current (Q1),4.60%,,5.40%
,18:00,USD,2,Interest Rate Projection - Longer (Q1),2.60%,,2.50%
,18:00,USD,3,FOMC Economic Projections,,,
,18:00,USD,3,FOMC Statement,,,
,18:00,USD,3,Fed Interest Rate Decision,5.50%,5.50%,5.50%
,18:30,USD,3,FOMC Press Conference,,,
"Thursday, March 21, 2024",12:30,USD,2,Continuing Jobless Claims,"1,807K","1,820K","1,803K"
,12:30,USD,2,Current Account (Q4),-194.8B,-209.0B,-196.4B
,12:30,USD,3,Initial Jobless Claims,210K,212K,212K
,12:30,USD,1,Jobless Claims 4-Week Avg.,211.25K,,208.75K
,12:30,USD,3,Philadelphia Fed Manufacturing Index (Mar),3.2,-2.6,5.2
,12:30,USD,1,Philly Fed Business Conditions (Mar),38.6,,7.2
,12:30,USD,1,Philly Fed CAPEX Index (Mar),23.6,,12.7
,12:30,USD,2,Philly Fed Employment (Mar),-9.6,,-10.3
,12:30,USD,1,Philly Fed New Orders (Mar),5.4,,-5.2
,12:30,USD,1,Philly Fed Prices Paid (Mar),3.7,,16.6
,13:45,USD,3,S&P Global US Manufacturing PMI (Mar),52.5,51.8,52.2
,13:45,USD,2,S&P Global Composite PMI (Mar),52.2,52.2,52.5
,13:45,USD,3,S&P Global Services PMI (Mar),51.7,52,52.3
,14:00,USD,2,Existing Home Sales (MoM) (Feb),9.50%,-1.30%,3.10%
,14:00,USD,3,Existing Home Sales (Feb),4.38M,3.95M,4.00M
,14:00,USD,2,US Leading Index (MoM) (Feb),0.10%,-0.10%,-0.40%
,14:30,USD,1,Natural Gas Storage,7B,5B,-9B
,15:30,USD,1,4-Week Bill Auction,5.27%,,5.28%
,15:30,USD,1,8-Week Bill Auction,5.27%,,5.28%
,16:00,USD,2,Fed Vice Chair for Supervision Barr Speaks,,,
,17:00,USD,2,10-Year TIPS Auction,1.93%,,1.81%
,20:30,USD,2,Fed's Balance Sheet,"7,514B",,"7,542B"
,20:30,USD,1,Reserve Balances with Federal Reserve Banks,3.490T,,3.573T
"Friday, March 22, 2024",13:00,USD,3,Fed Chair Powell Speaks,,,
,16:00,USD,2,Fed Vice Chair for Supervision Barr Speaks,,,
,17:00,USD,2,U.S. Baker Hughes Oil Rig Count,509,,510
,17:00,USD,2,U.S. Baker Hughes Total Rig Count,624,,629
,19:30,USD,1,CFTC Aluminium speculative net positions,2.5K,,2.4K
,19:30,USD,1,CFTC Copper speculative net positions,31.9K,,5.4K
,19:30,USD,1,CFTC Corn speculative net positions,-175.5K,,-189.0K
,19:30,USD,2,CFTC Crude Oil speculative net positions,277.8K,,233.8K
,19:30,USD,2,CFTC Gold speculative net positions,201.6K,,201.6K
,19:30,USD,2,CFTC Nasdaq 100 speculative net positions,11.2K,,1.4K
,19:30,USD,1,CFTC Natural Gas speculative net positions,-103.6K,,-101.5K
,19:30,USD,2,CFTC S&P 500 speculative net positions,-194.2K,,-239.8K
,19:30,USD,1,CFTC Silver speculative net positions,52.4K,,41.0K
,19:30,USD,1,CFTC Soybeans speculative net positions,-167.7K,,-180.4K
,19:30,USD,1,CFTC Wheat speculative net positions,-56.1K,,-53.8K
,20:00,USD,2,FOMC Member Bostic Speaks,,,
"Monday, March 25, 2024",11:20,USD,1,Building Permits (MoM),2.40%,1.90%,-0.30%
,11:20,USD,2,Building Permits,1.524M,1.518M,1.489M
,12:25,USD,2,FOMC Member Bostic Speaks,,,
,12:30,USD,1,Chicago Fed National Activity (Feb),0.05,,-0.54
,14:00,USD,3,New Home Sales (Feb),662K,675K,664K
,14:00,USD,2,New Home Sales (MoM) (Feb),-0.30%,,1.70%
,14:30,USD,1,Dallas Fed Mfg Business Index (Mar),-14.4,,-11.3
,14:30,USD,1,Fed Governor Cook Speaks,,,
,15:30,USD,1,3-Month Bill Auction,5.23%,,5.25%
,15:30,USD,1,6-Month Bill Auction,5.11%,,5.13%
,17:00,USD,2,2-Year Note Auction,4.60%,,4.69%
"Tuesday, March 26, 2024",12:30,USD,2,Core Durable Goods Orders (MoM) (Feb),0.50%,0.40%,-0.30%
,12:30,USD,3,Durable Goods Orders (MoM) (Feb),1.40%,1.20%,-6.90%
,12:30,USD,1,Durables Excluding Defense (MoM) (Feb),2.20%,,-7.90%
,12:30,USD,1,Goods Orders Non Defense Ex Air (MoM) (Feb),0.70%,0.10%,-0.40%
,12:55,USD,1,Redbook (YoY),3.90%,,3.40%
,13:00,USD,1,House Price Index (MoM) (Jan),-0.10%,0.20%,0.10%
,13:00,USD,1,House Price Index (YoY) (Jan),6.30%,,6.70%
,13:00,USD,1,House Price Index (Jan),417.5,,417.8
,13:00,USD,1,S&P/CS HPI Composite - 20 s.a. (MoM) (Jan),0.10%,,0.30%
,13:00,USD,2,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jan),-0.10%,,-0.30%
,13:00,USD,2,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jan),6.60%,6.60%,6.20%
,14:00,USD,3,CB Consumer Confidence (Mar),104.7,106.9,104.8
,14:00,USD,1,Richmond Manufacturing Index (Mar),-11,-5,-5
,14:00,USD,1,Richmond Manufacturing Shipments (Mar),-14,,-15
,14:00,USD,1,Richmond Services Index (Mar),-7,,-16
,14:30,USD,1,Dallas Fed Services Revenues (Mar),4,,5.2
,14:30,USD,1,Texas Services Sector Outlook (Mar),-5.5,,-3.9
,16:30,USD,2,Atlanta Fed GDPNow (Q1),2.10%,2.10%,2.10%
,17:00,USD,2,5-Year Note Auction,4.24%,,4.32%
,17:00,USD,1,M2 Money Supply (MoM) (Feb),20.78T,,20.78T
,20:30,USD,2,API Weekly Crude Oil Stock,9.337M,,-1.519M
"Wednesday, March 27, 2024",11:00,USD,1,MBA 30-Year Mortgage Rate,6.93%,,6.97%
,11:00,USD,1,MBA Mortgage Applications (WoW),-0.70%,,-1.60%
,11:00,USD,1,MBA Purchase Index,145.7,,146
,11:00,USD,1,Mortgage Market Index,196.8,,198.2
,11:00,USD,1,Mortgage Refinance Index,460.9,,468.4
,14:30,USD,3,Crude Oil Inventories,3.165M,-0.700M,-1.952M
,14:30,USD,1,EIA Refinery Crude Runs (WoW),0.147M,,0.127M
,14:30,USD,1,Crude Oil Imports,1.124M,,-0.947M
,14:30,USD,2,Cushing Crude Oil Inventories,2.107M,,-0.018M
,14:30,USD,1,Distillate Fuel Production,0.124M,,0.128M
,14:30,USD,1,EIA Weekly Distillates Stocks,-1.185M,0.518M,0.624M
,14:30,USD,1,Gasoline Production,-0.435M,,-0.263M
,14:30,USD,1,Heating Oil Stockpiles,-0.609M,,0.486M
,14:30,USD,1,EIA Weekly Refinery Utilization Rates (WoW),0.90%,,1.00%
,14:30,USD,1,Gasoline Inventories,1.299M,-1.650M,-3.310M
,17:00,USD,2,7-Year Note Auction,4.19%,,4.33%
,22:00,USD,2,Fed Waller Speaks,,,
"Thursday, March 28, 2024",12:30,USD,2,Continuing Jobless Claims,"1,819K","1,815K","1,795K"
,12:30,USD,2,Core PCE Prices (Q4),2.00%,2.10%,2.00%
,12:30,USD,1,Corporate Profits (QoQ) (Q3),3.90%,,0.50%
,12:30,USD,3,GDP (QoQ) (Q4),3.40%,3.20%,4.90%
,12:30,USD,2,GDP Price Index (QoQ) (Q4),1.70%,1.60%,3.30%
,12:30,USD,1,GDP Sales (Q4),3.90%,3.50%,3.60%
,12:30,USD,3,Initial Jobless Claims,210K,212K,212K
,12:30,USD,1,Jobless Claims 4-Week Avg.,211.00K,,211.75K
,12:30,USD,1,PCE Prices (Q4),1.80%,1.80%,2.60%
,12:30,USD,1,Real Consumer Spending (Q4),3.30%,3.00%,3.10%
,13:45,USD,3,Chicago PMI (Mar),41.4,45.9,44
,14:00,USD,2,Michigan 1-Year Inflation Expectations (Mar),2.90%,3.00%,3.00%
,14:00,USD,2,Michigan 5-Year Inflation Expectations (Mar),2.80%,2.90%,2.90%
,14:00,USD,2,Michigan Consumer Expectations (Mar),77.4,74.6,75.2
,14:00,USD,2,Michigan Consumer Sentiment (Mar),79.4,76.5,76.9
,14:00,USD,1,Michigan Current Conditions (Mar),82.5,79.4,79.4
,14:00,USD,2,Pending Home Sales (MoM) (Feb),1.60%,1.40%,-4.70%
,14:00,USD,1,Pending Home Sales Index (Feb),75.6,,74.4
,14:30,USD,1,Natural Gas Storage,-36B,-26B,7B
,15:00,USD,1,KC Fed Composite Index (Mar),-7,,-4
,15:00,USD,1,KC Fed Manufacturing Index (Mar),-9,,3
,15:30,USD,1,4-Week Bill Auction,5.29%,,5.27%
,15:30,USD,1,8-Week Bill Auction,5.28%,,5.27%
,17:00,USD,2,U.S. Baker Hughes Oil Rig Count,506,,509
,17:00,USD,2,U.S. Baker Hughes Total Rig Count,621,,624
,20:30,USD,2,Fed's Balance Sheet,"7,485B",,"7,514B"
,20:30,USD,1,Reserve Balances with Federal Reserve Banks,3.472T,,3.490T
"Friday, March 29, 2024",12:30,USD,3,Core PCE Price Index (YoY) (Feb),2.80%,2.80%,2.90%
,12:30,USD,3,Core PCE Price Index (MoM) (Feb),0.30%,0.30%,0.50%
,12:30,USD,2,Goods Trade Balance (Feb),-91.84B,-90.10B,-90.51B
,12:30,USD,2,PCE Price index (YoY) (Feb),2.50%,2.50%,2.40%
,12:30,USD,2,PCE price index (MoM) (Feb),0.30%,0.40%,0.40%
,12:30,USD,1,Personal Income (MoM) (Feb),0.30%,0.40%,1.00%
,12:30,USD,2,Personal Spending (MoM) (Feb),0.80%,0.50%,0.20%
,12:30,USD,1,Real Personal Consumption (MoM) (Feb),0.40%,,-0.20%
