Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Thomson Reuters IPSOS PCSI (Jan),50.23,,49.76,2023-01-11 15:30:00
USD,1.0,Thomson Reuters IPSOS PCSI (Feb),51.57,,50.23,2023-02-08 16:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Mar),51.35,,51.57,2023-03-08 16:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Apr),50.7,,51.35,2023-04-12 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (May),52.47,,50.7,2023-05-10 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Jun),49.62,,52.47,2023-06-14 16:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Jul),54.41,,49.62,2023-07-12 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Aug),52.24,,54.41,2023-08-09 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Sep),52.02,,52.24,2023-09-13 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Oct),52.02,,52.02,2023-10-11 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Nov),52.15,,52.02,2023-11-08 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Dec),51.08,,52.15,2023-12-13 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Jan),52.9,,51.08,2024-01-10 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Feb),52.03,,52.9,2024-02-14 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Mar),53.15,,52.03,2024-03-13 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (Apr),53.44,,53.15,2024-04-10 15:00:00
USD,1.0,Thomson Reuters IPSOS PCSI (May),54.31,,53.44,2024-05-08 15:00:00
