Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Import Price Index ex Petroleum (MoM),0.80%,,-0.30%,2023-01-13 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),0.20%,,0.70%,2023-02-17 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.40%,,0.30%,2023-03-16 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.60%,,-0.30%,2023-04-14 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.10%,,-0.60%,2023-05-12 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.20%,,-0.20%,2023-06-15 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.30%,,-0.20%,2023-07-14 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),0.00%,,-0.30%,2023-08-15 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),0.00%,,0.00%,2023-09-15 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.30%,,-0.10%,2023-10-13 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),-0.20%,,-0.20%,2023-11-16 12:30:00
USD,1.0,Import Price Index ex Petroleum (MoM),0.20%,,-0.20%,2023-12-14 12:30:00
