Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Core PCE Prices (Q4),3.90%,4.00%,4.70%,2023-01-26 13:30:00
USD,2.0,Core PCE Prices (Q4),4.30%,3.90%,4.70%,2023-02-23 13:30:00
USD,2.0,Core PCE Prices (Q4),4.40%,4.30%,4.70%,2023-03-30 12:30:00
USD,2.0,Core PCE Prices (Q1),4.90%,4.70%,4.40%,2023-04-27 12:30:00
USD,2.0,Core PCE Prices (Q1),5.00%,4.90%,4.40%,2023-05-25 12:30:00
USD,2.0,Core PCE Prices (Q1),4.90%,5.00%,4.40%,2023-06-29 12:30:00
USD,2.0,Core PCE Prices (Q2),3.80%,4.00%,4.90%,2023-07-27 12:30:00
USD,2.0,Core PCE Prices (Q2),3.70%,3.80%,4.90%,2023-08-30 12:30:00
USD,2.0,Core PCE Prices (Q2),3.70%,3.70%,4.90%,2023-09-28 12:30:00
USD,2.0,Core PCE Prices (Q3),2.40%,2.50%,3.70%,2023-10-26 12:30:00
USD,2.0,Core PCE Prices (Q3),2.30%,2.40%,3.70%,2023-11-29 13:30:00
USD,2.0,Core PCE Prices (Q3),2.00%,2.30%,3.70%,2023-12-21 13:30:00
USD,2.0,Core PCE Prices (Q4),2.00%,2.00%,2.00%,2024-01-25 13:30:00
USD,2.0,Core PCE Prices (Q4),2.10%,2.00%,2.00%,2024-02-28 13:30:00
USD,2.0,Core PCE Prices (Q4),2.00%,2.10%,2.00%,2024-03-28 12:30:00
USD,2.0,Core PCE Prices (Q1),3.70%,3.40%,2.00%,2024-04-25 12:30:00
USD,2.0,Core PCE Prices (Q1),,,3.70%,2024-05-30 12:30:00
