Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,"US Foreign Buying, T-bonds (Nov)",54.20B,,61.90B,2023-01-18 21:00:00
USD,1.0,"US Foreign Buying, T-bonds (Dec)",20.00B,,54.20B,2023-02-15 21:00:00
USD,1.0,"US Foreign Buying, T-bonds (Jan)",50.90B,,20.00B,2023-03-15 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Feb)",55.60B,42.10B,50.90B,2023-04-17 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Mar)",35.80B,42.90B,57.60B,2023-05-15 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Apr)",92.20B,40.70B,90.50B,2023-06-15 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (May)",37.50B,47.00B,92.20B,2023-07-18 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Jun)",66.40B,49.90B,34.30B,2023-08-15 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Jul)",0.20B,,57.30B,2023-09-18 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Aug)",22.10B,,-4.40B,2023-10-18 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Sep)",-17.50B,,21.70B,2023-11-16 21:00:00
USD,1.0,"US Foreign Buying, T-bonds (Oct)",54.00B,,-15.50B,2023-12-19 21:00:00
USD,1.0,"US Foreign Buying, T-bonds (Dec)",33.80B,,72.40B,2024-02-15 21:00:00
USD,1.0,"US Foreign Buying, T-bonds (Jan)",67.80B,,33.80B,2024-03-19 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Feb)",88.80B,,46.30B,2024-04-17 20:00:00
USD,1.0,"US Foreign Buying, T-bonds (Mar)",42.20B,,87.40B,2024-05-15 20:00:00
