Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Philly Fed CAPEX Index (Jan),10.5,,16.2,2023-01-19 13:30:00
USD,1.0,Philly Fed CAPEX Index (Feb),7.5,,10.5,2023-02-16 13:30:00
USD,1.0,Philly Fed CAPEX Index (Mar),-3.8,,7.5,2023-03-16 12:30:00
USD,1.0,Philly Fed CAPEX Index (Apr),-5.4,8.3,-3.8,2023-04-20 12:30:00
USD,1.0,Philly Fed CAPEX Index (May),2.5,2.3,-5.4,2023-05-18 12:30:00
USD,1.0,Philly Fed CAPEX Index (Jun),9.9,-1.4,2.5,2023-06-15 12:30:00
USD,1.0,Philly Fed CAPEX Index (Jul),8.6,6.2,9.9,2023-07-20 12:30:00
USD,1.0,Philly Fed CAPEX Index (Aug),-4.5,9.2,8.6,2023-08-17 12:30:00
USD,1.0,Philly Fed CAPEX Index (Sep),7.5,,-4.5,2023-09-21 12:30:00
USD,1.0,Philly Fed CAPEX Index (Oct),-4.8,,7.5,2023-10-19 12:30:00
USD,1.0,Philly Fed CAPEX Index (Nov),-1.3,,-4.8,2023-11-16 13:30:00
USD,1.0,Philly Fed CAPEX Index (Dec),-7.5,,-1.3,2023-12-21 13:30:00
USD,1.0,Philly Fed CAPEX Index (Jan),7.5,,-7.5,2024-01-18 13:30:00
USD,1.0,Philly Fed CAPEX Index (Feb),12.7,,7.5,2024-02-15 13:30:00
USD,1.0,Philly Fed CAPEX Index (Mar),23.6,,12.7,2024-03-21 12:30:00
USD,1.0,Philly Fed CAPEX Index (Apr),20,,23.6,2024-04-18 12:30:00
USD,1.0,Philly Fed CAPEX Index (May),20.1,,20,2024-05-16 12:30:00
