Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Distillate Fuel Production,-1.050M,,-0.017M,1/5/2023 16:00
USD,1.0,Distillate Fuel Production,0.509M,,-1.050M,1/11/2023 15:30
USD,1.0,Distillate Fuel Production,0.057M,,0.509M,1/19/2023 16:00
USD,1.0,Distillate Fuel Production,-0.009M,,0.057M,1/25/2023 15:30
USD,1.0,Distillate Fuel Production,0.100M,,-0.009M,2/1/2023 15:30
USD,1.0,Distillate Fuel Production,-0.028M,,0.100M,2/8/2023 15:30
USD,1.0,Distillate Fuel Production,-0.155M,,-0.028M,2/15/2023 15:30
USD,1.0,Distillate Fuel Production,0.191M,,-0.155M,2/23/2023 16:00
USD,1.0,Distillate Fuel Production,-0.091M,,0.191M,3/1/2023 15:00
USD,1.0,Distillate Fuel Production,-0.091M,,0.191M,3/1/2023 15:30
USD,1.0,Distillate Fuel Production,-0.084M,,-0.091M,3/8/2023 15:30
USD,1.0,Distillate Fuel Production,-0.097M,,-0.084M,3/15/2023 14:30
USD,1.0,Distillate Fuel Production,0.075M,,-0.097M,3/22/2023 14:30
USD,1.0,Distillate Fuel Production,0.130M,,0.075M,3/29/2023 14:30
USD,1.0,Distillate Fuel Production,0.107M,0.044M,0.130M,4/5/2023 14:30
USD,1.0,Distillate Fuel Production,-0.157M,0.032M,0.107M,4/12/2023 14:30
USD,1.0,Distillate Fuel Production,0.167M,-0.014M,-0.157M,4/19/2023 14:30
USD,1.0,Distillate Fuel Production,-0.081M,-0.045M,0.167M,4/26/2023 14:30
USD,1.0,Distillate Fuel Production,-0.093M,-0.019M,-0.081M,5/3/2023 14:30
USD,1.0,Distillate Fuel Production,0.030M,0.022M,-0.093M,5/10/2023 14:30
USD,1.0,Distillate Fuel Production,0.250M,0.039M,0.030M,5/17/2023 14:30
USD,1.0,Distillate Fuel Production,0.019M,0.009M,0.250M,5/24/2023 14:30
USD,1.0,Distillate Fuel Production,0.165M,-0.026M,0.019M,6/1/2023 15:00
USD,1.0,Distillate Fuel Production,0.203M,-0.025M,0.165M,6/7/2023 14:30
USD,1.0,Distillate Fuel Production,-0.255M,0.002M,0.203M,6/14/2023 14:30
USD,1.0,Distillate Fuel Production,0.089M,0.020M,-0.255M,6/22/2023 15:00
USD,1.0,Distillate Fuel Production,-0.368M,0.014M,0.089M,6/28/2023 14:30
USD,1.0,Distillate Fuel Production,0.141M,-0.006M,-0.368M,7/6/2023 15:00
USD,1.0,Distillate Fuel Production,0.236M,-0.011M,0.141M,7/12/2023 14:30
USD,1.0,Distillate Fuel Production,-0.054M,-0.002M,0.236M,7/19/2023 14:30
USD,1.0,Distillate Fuel Production,-0.251M,0.002M,-0.054M,7/26/2023 14:30
USD,1.0,Distillate Fuel Production,0.080M,-0.005M,-0.251M,8/2/2023 14:30
USD,1.0,Distillate Fuel Production,0.050M,0.000M,0.080M,8/9/2023 14:30
USD,1.0,Distillate Fuel Production,-0.182M,0.041M,0.050M,8/16/2023 14:30
USD,1.0,Distillate Fuel Production,0.337M,0.011M,-0.182M,8/23/2023 14:30
USD,1.0,Distillate Fuel Production,-0.043M,0.006M,0.337M,8/30/2023 14:30
USD,1.0,Distillate Fuel Production,-0.006M,,-0.043M,9/7/2023 15:00
USD,1.0,Distillate Fuel Production,-0.006M,,-0.006M,9/13/2023 14:30
