Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,ISM Manufacturing Prices (Dec),39.4,42.6,43,1/4/2023 15:00
USD,3.0,ISM Manufacturing Prices (Jan),44.5,39.5,39.4,2/1/2023 15:00
USD,3.0,ISM Manufacturing Prices (Feb),51.3,45.1,44.5,3/1/2023 15:00
USD,3.0,ISM Manufacturing Prices (Mar),49.2,51.2,51.3,4/3/2023 14:00
USD,3.0,ISM Manufacturing Prices (Apr),53.2,49,49.2,5/1/2023 14:00
USD,3.0,ISM Manufacturing Prices (May),44.2,52,53.2,6/1/2023 14:00
USD,3.0,ISM Manufacturing Prices (Jun),41.8,44,44.2,7/3/2023 14:00
USD,3.0,ISM Manufacturing Prices (Jul),42.6,42.8,41.8,8/1/2023 14:00
USD,3.0,ISM Manufacturing Prices (Aug),48.4,43.9,42.6,9/1/2023 14:00
USD,3.0,ISM Manufacturing Prices (Sep),43.8,48.6,48.4,10/2/2023 14:00
USD,3.0,ISM Manufacturing Prices (Oct),45.1,45,43.8,11/1/2023 14:00
USD,3.0,ISM Manufacturing Prices (Nov),49.9,46.2,45.1,12/1/2023 15:00
USD,3.0,ISM Manufacturing Prices (Dec),45.2,47.5,49.9,1/3/2024 15:00
USD,3.0,ISM Manufacturing Prices (Jan),52.9,46,45.2,2/1/2024 15:00
USD,3.0,ISM Manufacturing Prices (Feb),52.5,53.5,52.9,3/1/2024 15:00
USD,3.0,ISM Manufacturing Prices (Mar),55.8,53.3,52.5,4/1/2024 14:00
