Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Existing Home Sales (MoM) (Dec),-1.50%,-5.40%,-7.90%,1/20/2023 15:00
USD,2.0,Existing Home Sales (MoM) (Jan),-0.70%,2.00%,-2.20%,2/21/2023 15:00
USD,2.0,Existing Home Sales (MoM) (Feb),14.50%,5.00%,-0.70%,3/21/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Mar),-2.40%,5.00%,13.80%,4/20/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Apr),-3.40%,0.10%,-2.60%,5/18/2023 14:00
USD,2.0,Existing Home Sales (MoM) (May),0.20%,,-3.20%,6/22/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Jun),-3.30%,,0.20%,7/20/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Jul),-2.20%,,-3.30%,8/22/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Aug),-0.70%,,-2.20%,9/21/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Sep),-2.00%,,-0.70%,10/19/2023 14:00
USD,2.0,Existing Home Sales (MoM) (Oct),-4.10%,,-2.20%,11/21/2023 15:00
USD,2.0,Existing Home Sales (MoM) (Nov),0.80%,,-4.10%,12/20/2023 15:00
USD,2.0,Existing Home Sales (MoM) (Jan),3.10%,,-0.80%,2/22/2024 15:00
USD,2.0,Existing Home Sales (MoM) (Feb),9.50%,-1.30%,3.10%,3/21/2024 14:00
USD,2.0,Existing Home Sales (MoM) (Mar),-4.30%,,9.50%,4/18/2024 14:00
