Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Interest Rate Projection - 3rd Yr (Q3),2.90%,,3.10%,9/20/2023 18:00
USD,2.0,Interest Rate Projection - 3rd Yr (Q4),2.90%,,2.90%,12/13/2023 19:00
