Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,EIA Refinery Crude Runs (WoW),0.127M,,0.390M,2024-03-20 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),0.147M,,0.127M,2024-03-27 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),-0.035M,,0.147M,2024-04-03 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),-0.115M,,-0.035M,2024-04-10 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),0.131M,,-0.115M,2024-04-17 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),-0.042M,,0.131M,2024-04-24 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),-0.230M,,-0.042M,2024-05-01 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),0.307M,,-0.230M,2024-05-08 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),0.307M,,0.307M,2024-05-15 14:30:00
USD,1.0,EIA Refinery Crude Runs (WoW),,,0.307M,2024-05-22 14:30:00
