Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Dec),-0.20%,-0.20%,0.10%,1/26/2023 13:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Jan),0.80%,,-0.30%,2/27/2023 13:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Feb),0.20%,0.10%,0.30%,3/24/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Mar),-0.40%,-0.10%,-0.70%,4/26/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Apr),1.40%,-0.50%,-0.60%,5/26/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (May),0.70%,0.00%,0.60%,6/27/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Jun),0.20%,-0.10%,0.50%,7/27/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM),0.10%,0.10%,-0.40%,8/24/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Aug),0.90%,0.00%,-0.40%,9/27/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Sep),0.60%,0.10%,1.10%,10/26/2023 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Oct),-0.10%,0.10%,-0.20%,11/22/2023 13:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Nov),0.80%,0.20%,-0.60%,12/22/2023 13:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Dec),0.30%,0.10%,1.00%,1/25/2024 13:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Jan),0.10%,0.10%,-0.60%,2/27/2024 13:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Feb),0.70%,0.10%,-0.40%,3/26/2024 12:30
USD,1.0,Goods Orders Non Defense Ex Air (MoM) (Mar),0.20%,0.20%,0.40%,4/24/2024 12:30
