Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Core CPI (YoY) (Dec),5.70%,5.70%,6.00%,2023-01-12 13:30:00
USD,2.0,Core CPI (YoY) (Jan),5.60%,5.50%,5.70%,2023-02-14 13:30:00
USD,2.0,Core CPI (YoY) (Feb),5.50%,5.50%,5.60%,2023-03-14 12:30:00
USD,2.0,Core CPI (YoY) (Mar),5.60%,5.60%,5.50%,2023-04-12 12:30:00
USD,2.0,Core CPI (YoY) (Apr),5.50%,5.50%,5.60%,2023-05-10 12:30:00
USD,2.0,Core CPI (YoY) (May),5.30%,5.30%,5.50%,2023-06-13 12:30:00
USD,2.0,Core CPI (YoY) (Jun),4.80%,5.00%,5.30%,2023-07-12 12:30:00
USD,2.0,Core CPI (YoY) (Jul),4.70%,4.80%,4.80%,2023-08-10 12:30:00
USD,2.0,Core CPI (YoY) (Aug),4.30%,4.30%,4.70%,2023-09-13 12:30:00
USD,2.0,Core CPI (YoY) (Sep),4.10%,4.10%,4.30%,2023-10-12 12:30:00
USD,2.0,Core CPI (YoY) (Oct),4.00%,4.10%,4.10%,2023-11-14 13:30:00
USD,2.0,Core CPI (YoY) (Nov),4.00%,4.00%,4.00%,2023-12-12 13:30:00
USD,2.0,Core CPI (YoY) (Dec),3.90%,3.80%,4.00%,2024-01-11 13:30:00
USD,2.0,Core CPI (YoY) (Jan),3.90%,3.70%,3.90%,2024-02-13 13:30:00
USD,2.0,Core CPI (YoY) (Feb),3.80%,3.70%,3.90%,2024-03-12 12:30:00
USD,2.0,Core CPI (YoY) (Mar),3.80%,3.70%,3.80%,2024-04-10 12:30:00
USD,2.0,Core CPI (YoY) (Apr),3.60%,3.60%,3.80%,2024-05-15 12:30:00
