Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,3.0,Chicago PMI (Jan),44.3,45,45.1,1/31/2023 14:45
USD,3.0,Chicago PMI (Feb),43.6,45,44.3,2/28/2023 14:45
USD,3.0,Chicago PMI (Mar),43.8,43.4,43.6,3/31/2023 13:45
USD,3.0,Chicago PMI (Apr),48.6,43.5,43.8,4/28/2023 13:45
USD,3.0,Chicago PMI (May),40.4,47,48.6,5/31/2023 13:45
USD,3.0,Chicago PMI (Jun),41.5,44,40.4,6/30/2023 13:45
USD,3.0,Chicago PMI (Jul),42.8,43,41.5,7/31/2023 13:45
USD,3.0,Chicago PMI (Aug),48.7,44.1,42.8,8/31/2023 13:45
USD,3.0,Chicago PMI (Sep),44.1,47.6,48.7,9/29/2023 13:45
USD,3.0,Chicago PMI (Oct),44,45,44.1,10/31/2023 13:45
USD,3.0,Chicago PMI (Nov),55.8,45.4,44,11/30/2023 14:45
USD,3.0,Chicago PMI (Dec),46.9,51,55.8,12/28/2023 14:45
USD,3.0,Chicago PMI (Jan),46,48,47.2,1/31/2024 14:45
USD,3.0,Chicago PMI (Feb),44,48.1,46,2/29/2024 14:45
USD,3.0,Chicago PMI (Mar),41.4,45.9,44,3/28/2024 13:45
USD,3.0,Chicago PMI (Apr),37.9,44.9,41.4,4/30/2024 13:45
