Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Crude Oil Imports,-1.282M,,1.328M,1/5/2023 16:00
USD,1.0,Crude Oil Imports,2.708M,,-1.282M,1/11/2023 15:30
USD,2.0,Crude Oil Imports,-1.224M,,2.708M,1/19/2023 16:00
USD,1.0,Crude Oil Imports,-1.791M,,-1.224M,1/25/2023 15:30
USD,1.0,Crude Oil Imports,2.593M,,-1.791M,2/1/2023 15:30
USD,1.0,Crude Oil Imports,0.367M,,2.593M,2/8/2023 15:30
USD,1.0,Crude Oil Imports,-1.072M,,0.367M,2/15/2023 15:30
USD,1.0,Crude Oil Imports,-1.357M,,-1.072M,2/23/2023 16:00
USD,1.0,Crude Oil Imports,-1.150M,,-1.357M,3/1/2023 15:30
USD,1.0,Crude Oil Imports,2.330M,,-1.150M,3/8/2023 15:30
USD,1.0,Crude Oil Imports,-1.720M,,2.330M,3/15/2023 14:30
USD,1.0,Crude Oil Imports,0.051M,,-1.720M,3/22/2023 14:30
USD,1.0,Crude Oil Imports,-0.499M,,0.051M,3/29/2023 14:30
USD,1.0,Crude Oil Imports,1.164M,-0.137M,-0.499M,4/5/2023 14:30
USD,1.0,Crude Oil Imports,1.561M,-0.757M,1.164M,4/12/2023 14:30
USD,1.0,Crude Oil Imports,-1.743M,-0.778M,1.561M,4/19/2023 14:30
USD,1.0,Crude Oil Imports,-0.166M,-0.300M,-1.743M,4/26/2023 14:30
USD,1.0,Crude Oil Imports,0.102M,1.589M,-0.166M,5/3/2023 14:30
USD,1.0,Crude Oil Imports,1.018M,,0.102M,5/10/2023 14:30
USD,1.0,Crude Oil Imports,-0.127M,-0.389M,1.018M,5/17/2023 14:30
USD,1.0,Crude Oil Imports,-1.249M,-2.132M,-0.127M,5/24/2023 14:30
USD,1.0,Crude Oil Imports,1.001M,0.432M,-1.249M,6/1/2023 15:00
USD,1.0,Crude Oil Imports,1.623M,0.416M,1.001M,6/7/2023 14:30
USD,1.0,Crude Oil Imports,-0.814M,-0.782M,1.623M,6/14/2023 14:30
USD,1.0,Crude Oil Imports,-1.493M,-0.048M,-0.814M,6/22/2023 15:00
USD,1.0,Crude Oil Imports,-0.376M,0.923M,-1.493M,6/28/2023 14:30
USD,1.0,Crude Oil Imports,1.895M,2.054M,-0.376M,7/6/2023 15:00
USD,1.0,Crude Oil Imports,0.599M,-0.527M,1.895M,7/12/2023 14:30
USD,1.0,Crude Oil Imports,-0.376M,-1.845M,0.599M,7/19/2023 14:30
USD,1.0,Crude Oil Imports,-1.584M,-1.937M,-0.376M,7/26/2023 14:30
USD,1.0,Crude Oil Imports,-0.391M,0.908M,-1.584M,8/2/2023 14:30
USD,1.0,Crude Oil Imports,2.937M,2.173M,-0.391M,8/9/2023 14:30
USD,1.0,Crude Oil Imports,-1.763M,0.374M,2.937M,8/16/2023 14:30
USD,1.0,Crude Oil Imports,0.116M,-2.270M,-1.763M,8/23/2023 14:30
USD,1.0,Crude Oil Imports,-0.586M,-1.555M,0.116M,8/30/2023 14:30
USD,1.0,Crude Oil Imports,-0.251M,,-0.586M,9/7/2023 15:00
USD,1.0,Crude Oil Imports,2.654M,,-0.251M,9/13/2023 14:30
USD,1.0,Crude Oil Imports,-3.042M,,2.654M,9/20/2023 14:30
USD,1.0,Crude Oil Imports,1.767M,,-3.042M,9/27/2023 14:30
USD,1.0,Crude Oil Imports,-1.958M,,1.767M,10/4/2023 14:30
USD,1.0,Crude Oil Imports,2.003M,,-1.958M,10/12/2023 15:00
USD,1.0,Crude Oil Imports,-2.621M,,2.003M,10/18/2023 14:30
USD,1.0,Crude Oil Imports,0.539M,,-2.621M,10/25/2023 14:30
USD,1.0,Crude Oil Imports,0.348M,,0.539M,11/1/2023 14:30
USD,1.0,Crude Oil Imports,0.341M,,0.348M,11/15/2023 15:29
USD,1.0,Crude Oil Imports,-0.385M,,0.341M,11/15/2023 15:30
USD,1.0,Crude Oil Imports,0.259M,,-0.385M,11/22/2023 15:30
USD,1.0,Crude Oil Imports,-0.665M,,0.259M,11/29/2023 15:30
USD,1.0,Crude Oil Imports,2.091M,,-0.665M,12/6/2023 15:30
USD,1.0,Crude Oil Imports,-0.423M,,2.091M,12/13/2023 15:30
USD,1.0,Crude Oil Imports,-0.117M,,-0.423M,12/20/2023 15:30
USD,1.0,Crude Oil Imports,-0.268M,,-0.117M,12/28/2023 16:00
USD,1.0,Crude Oil Imports,-0.758M,,-0.268M,1/4/2024 16:00
USD,1.0,Crude Oil Imports,1.316M,,-0.758M,1/10/2024 15:30
USD,1.0,Crude Oil Imports,-0.528M,,1.316M,1/18/2024 16:00
USD,1.0,Crude Oil Imports,-1.245M,,-0.528M,1/24/2024 15:30
USD,1.0,Crude Oil Imports,0.565M,,-1.245M,1/31/2024 15:30
USD,1.0,Crude Oil Imports,1.600M,,0.565M,2/7/2024 15:30
USD,1.0,Crude Oil Imports,-1.188M,,1.600M,2/14/2024 15:30
USD,1.0,Crude Oil Imports,-0.434M,,-1.188M,2/22/2024 16:00
USD,1.0,Crude Oil Imports,-0.032M,,-0.434M,2/28/2024 15:30
USD,1.0,Crude Oil Imports,0.928M,,-0.032M,3/6/2024 15:30
USD,1.0,Crude Oil Imports,-0.241M,,0.928M,3/13/2024 14:30
USD,1.0,Crude Oil Imports,-0.947M,,-0.241M,3/20/2024 14:30
USD,1.0,Crude Oil Imports,1.124M,,-0.947M,3/27/2024 14:30
USD,1.0,Crude Oil Imports,0.075M,,1.124M,4/3/2024 14:30
USD,1.0,Crude Oil Imports,1.130M,,0.075M,4/10/2024 14:30
USD,1.0,Crude Oil Imports,-1.991M,,1.130M,4/17/2024 14:30
USD,1.0,Crude Oil Imports,-0.417M,,-1.991M,4/24/2024 14:30
