Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Housing Starts (MoM) (Dec),-1.40%,,-1.80%,1/19/2023 13:30
USD,2.0,Housing Starts (MoM) (Jan),-4.50%,,-3.40%,2/16/2023 13:30
USD,2.0,Housing Starts (MoM) (Feb),9.80%,,-2.00%,3/16/2023 12:30
USD,2.0,Housing Starts (MoM) (Mar),-0.80%,0.40%,7.30%,4/18/2023 12:30
USD,2.0,Housing Starts (MoM) (Apr),2.20%,,-4.50%,5/17/2023 12:30
USD,2.0,Housing Starts (MoM) (May),21.70%,-0.80%,-2.90%,6/20/2023 12:30
USD,2.0,Housing Starts (MoM) (Jun),-8.00%,7.20%,15.70%,7/19/2023 12:30
USD,2.0,Housing Starts (MoM) (Jul),3.90%,2.70%,-11.70%,8/16/2023 12:30
USD,2.0,Housing Starts (MoM) (Aug),-11.30%,,2.00%,9/19/2023 12:30
USD,2.0,Housing Starts (MoM) (Sep),7.00%,,-12.50%,10/18/2023 12:30
USD,2.0,Housing Starts (MoM) (Oct),1.90%,,3.10%,11/17/2023 13:30
USD,2.0,Housing Starts (MoM) (Nov),14.80%,,0.20%,12/19/2023 13:30
USD,2.0,Housing Starts (MoM) (Dec),-4.30%,,10.80%,1/18/2024 13:30
USD,2.0,Housing Starts (MoM) (Jan),-14.80%,0.00%,3.30%,2/16/2024 13:30
USD,2.0,Housing Starts (MoM) (Feb),10.70%,,-12.30%,3/19/2024 12:30
USD,2.0,Housing Starts (MoM) (Mar),-14.70%,-2.40%,12.70%,4/16/2024 12:30
