Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Dec),4.60%,,4.90%,1/18/2023 13:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Jan),4.50%,,4.70%,2/16/2023 13:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Feb),4.40%,,4.40%,3/15/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Mar),3.60%,3.10%,4.50%,4/13/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Apr),3.40%,,3.70%,5/11/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (May),2.80%,,3.30%,6/14/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Jun),2.60%,,2.80%,7/13/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Jul),2.70%,,2.70%,8/11/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Aug),3.00%,,2.90%,9/14/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Sep),2.80%,3.00%,2.90%,10/11/2023 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Oct),2.90%,,3.00%,11/15/2023 13:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Nov),2.50%,,2.80%,12/13/2023 13:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Dec),2.50%,,2.40%,1/12/2024 13:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Jan),2.60%,,2.60%,2/16/2024 13:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Feb),2.80%,,2.70%,3/14/2024 12:30
USD,1.0,PPI ex. Food/Energy/Transport (YoY) (Mar),2.80%,,2.70%,4/11/2024 12:30
