Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Retail Sales (YoY) (Dec),6.02%,,6.01%,2023-01-18 13:30:00
USD,3.0,Retail Sales (MoM) (Dec),-1.10%,-0.80%,-1.00%,2023-01-18 13:30:00
USD,3.0,Retail Sales (MoM) (Jan),3.00%,1.80%,-1.10%,2023-02-15 13:30:00
USD,1.0,Retail Sales (YoY) (Jan),6.38%,,5.89%,2023-02-15 13:30:00
USD,3.0,Retail Sales (MoM) (Feb),-0.40%,-0.30%,3.20%,2023-03-15 12:30:00
USD,1.0,Retail Sales (YoY) (Feb),5.39%,,7.68%,2023-03-15 12:30:00
USD,3.0,Retail Sales (MoM) (Mar),-1.00%,-0.40%,-0.20%,2023-04-14 12:30:00
USD,1.0,Retail Sales (YoY) (Mar),2.94%,5.90%,5.88%,2023-04-14 12:30:00
USD,3.0,Retail Sales (MoM) (Apr),0.40%,0.80%,-0.70%,2023-05-16 12:30:00
USD,1.0,Retail Sales (YoY) (Apr),1.60%,4.20%,2.42%,2023-05-16 12:30:00
USD,3.0,Retail Sales (MoM) (May),0.30%,-0.10%,0.40%,2023-06-15 12:30:00
USD,1.0,Retail Sales (YoY) (May),1.61%,,1.23%,2023-06-15 12:30:00
USD,3.0,Retail Sales (MoM) (Jun),0.20%,0.50%,0.50%,2023-07-18 12:30:00
USD,1.0,Retail Sales (YoY) (Jun),1.49%,1.60%,1.96%,2023-07-18 12:30:00
USD,3.0,Retail Sales (MoM) (Jul),0.70%,0.40%,0.30%,2023-08-15 12:30:00
USD,1.0,Retail Sales (YoY) (Jul),3.17%,1.50%,1.59%,2023-08-15 12:30:00
USD,1.0,Retail Sales (YoY) (Aug),2.47%,,2.64%,2023-09-14 12:30:00
USD,3.0,Retail Sales (MoM) (Aug),0.60%,0.20%,0.50%,2023-09-14 12:30:00
USD,1.0,Retail Sales (YoY) (Sep),3.75%,,2.89%,2023-10-17 12:30:00
USD,3.0,Retail Sales (MoM) (Sep),0.70%,0.30%,0.80%,2023-10-17 12:30:00
USD,1.0,Retail Sales (YoY) (Oct),2.48%,,4.05%,2023-11-15 13:30:00
USD,3.0,Retail Sales (MoM) (Oct),-0.10%,-0.30%,0.90%,2023-11-15 13:30:00
USD,3.0,Retail Sales (MoM) (Nov),0.30%,-0.10%,-0.20%,2023-12-14 13:30:00
USD,1.0,Retail Sales (YoY) (Nov),4.09%,,2.24%,2023-12-14 13:30:00
USD,1.0,Retail Sales (YoY) (Dec),5.59%,,3.97%,2024-01-17 13:30:00
USD,3.0,Retail Sales (MoM) (Dec),0.60%,0.40%,0.30%,2024-01-17 13:30:00
USD,3.0,Retail Sales (MoM) (Jan),-0.80%,-0.20%,0.40%,2024-02-15 13:30:00
USD,1.0,Retail Sales (YoY) (Jan),0.65%,,5.31%,2024-02-15 13:30:00
USD,1.0,Retail Sales (YoY) (Feb),1.50%,,0.04%,2024-03-14 12:30:00
USD,3.0,Retail Sales (MoM) (Feb),0.60%,0.80%,-1.10%,2024-03-14 12:30:00
USD,3.0,Retail Sales (MoM) (Mar),0.70%,0.40%,0.90%,2024-04-15 12:30:00
USD,1.0,Retail Sales (YoY) (Mar),4.02%,,2.11%,2024-04-15 12:30:00
USD,3.0,Retail Sales (MoM) (Apr),0.00%,0.40%,0.60%,2024-05-15 12:30:00
USD,1.0,Retail Sales (YoY) (Apr),3.04%,,3.83%,2024-05-15 12:30:00
