Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Gasoline Production,-1.678M,,0.592M,1/5/2023 16:00
USD,1.0,Gasoline Production,0.067M,,-1.678M,1/11/2023 15:30
USD,1.0,Gasoline Production,0.332M,,0.067M,1/19/2023 16:00
USD,1.0,Gasoline Production,-0.034M,,0.332M,1/25/2023 15:30
USD,1.0,Gasoline Production,0.612M,,-0.034M,2/1/2023 15:30
USD,1.0,Gasoline Production,-0.350M,,0.612M,2/8/2023 15:30
USD,1.0,Gasoline Production,-0.004M,,-0.350M,2/15/2023 15:30
USD,1.0,Gasoline Production,0.339M,,-0.004M,2/23/2023 16:00
USD,1.0,Gasoline Production,0.302M,,0.339M,3/1/2023 15:30
USD,1.0,Gasoline Production,-0.173M,,0.302M,3/8/2023 15:30
USD,1.0,Gasoline Production,-0.446M,,-0.173M,3/15/2023 14:30
USD,1.0,Gasoline Production,0.392M,,-0.446M,3/22/2023 14:30
USD,1.0,Gasoline Production,0.535M,,0.392M,3/29/2023 14:30
USD,1.0,Gasoline Production,-0.187M,0.024M,0.535M,4/5/2023 14:30
USD,1.0,Gasoline Production,-0.033M,0.125M,-0.187M,4/12/2023 14:30
USD,1.0,Gasoline Production,-0.343M,-0.051M,-0.033M,4/19/2023 14:30
USD,1.0,Gasoline Production,0.541M,-0.096M,-0.343M,4/26/2023 14:30
USD,1.0,Gasoline Production,-0.638M,0.042M,0.541M,5/3/2023 14:30
USD,1.0,Gasoline Production,0.445M,0.120M,-0.638M,5/10/2023 14:30
USD,1.0,Gasoline Production,-0.341M,-0.107M,0.445M,5/17/2023 14:30
USD,1.0,Gasoline Production,0.833M,-0.103M,-0.341M,5/24/2023 14:30
USD,1.0,Gasoline Production,-0.344M,-0.060M,0.833M,6/1/2023 15:00
USD,1.0,Gasoline Production,0.094M,-0.015M,-0.344M,6/7/2023 14:30
USD,1.0,Gasoline Production,0.106M,-0.043M,0.094M,6/14/2023 14:30
USD,1.0,Gasoline Production,-0.352M,0.031M,0.106M,6/22/2023 15:00
USD,1.0,Gasoline Production,0.298M,0.024M,-0.352M,6/28/2023 14:30
USD,1.0,Gasoline Production,0.148M,-0.004M,0.298M,7/6/2023 15:00
USD,1.0,Gasoline Production,-0.158M,-0.047M,0.148M,7/12/2023 14:30
USD,1.0,Gasoline Production,-0.584M,0.034M,-0.158M,7/19/2023 14:30
USD,1.0,Gasoline Production,-0.035M,0.045M,-0.584M,7/26/2023 14:30
USD,1.0,Gasoline Production,0.341M,-0.049M,-0.035M,8/2/2023 14:30
USD,1.0,Gasoline Production,0.092M,-0.056M,0.341M,8/9/2023 14:30
USD,1.0,Gasoline Production,-0.336M,0.081M,0.092M,8/16/2023 14:30
USD,1.0,Gasoline Production,0.130M,0.015M,-0.336M,8/23/2023 14:30
USD,1.0,Gasoline Production,0.290M,-0.073M,0.130M,8/30/2023 14:30
USD,1.0,Gasoline Production,-0.217M,,0.290M,9/7/2023 15:00
USD,1.0,Gasoline Production,-0.576M,,-0.217M,9/13/2023 14:30
USD,1.0,Gasoline Production,0.499M,,-0.576M,9/20/2023 14:30
USD,1.0,Gasoline Production,-0.572M,,0.499M,9/27/2023 14:30
USD,1.0,Gasoline Production,-0.313M,,-0.572M,10/4/2023 14:30
USD,1.0,Gasoline Production,0.858M,,-0.313M,10/12/2023 15:00
USD,1.0,Gasoline Production,0.077M,,0.858M,10/18/2023 14:30
USD,1.0,Gasoline Production,0.063M,,0.077M,10/25/2023 14:30
USD,1.0,Gasoline Production,-0.330M,,0.063M,11/1/2023 14:30
USD,1.0,Gasoline Production,0.734M,,-0.330M,11/15/2023 15:29
USD,1.0,Gasoline Production,-0.813M,,0.734M,11/15/2023 15:30
USD,1.0,Gasoline Production,-0.043M,,-0.813M,11/22/2023 15:30
USD,1.0,Gasoline Production,-0.035M,,-0.043M,11/29/2023 15:30
USD,1.0,Gasoline Production,0.180M,,-0.035M,12/6/2023 15:30
USD,1.0,Gasoline Production,0.025M,,0.180M,12/13/2023 15:30
USD,1.0,Gasoline Production,0.496M,,0.025M,12/20/2023 15:30
USD,1.0,Gasoline Production,-0.008M,,0.496M,12/28/2023 16:00
USD,1.0,Gasoline Production,-1.275M,,-0.008M,1/4/2024 16:00
USD,1.0,Gasoline Production,0.901M,,-1.275M,1/10/2024 15:30
USD,1.0,Gasoline Production,-0.291M,,0.901M,1/18/2024 16:00
USD,1.0,Gasoline Production,-1.040M,,-0.291M,1/24/2024 15:30
USD,1.0,Gasoline Production,0.956M,,-1.040M,1/31/2024 15:30
USD,1.0,Gasoline Production,-0.270M,,0.956M,2/7/2024 15:30
USD,1.0,Gasoline Production,0.164M,,-0.270M,2/14/2024 15:30
USD,1.0,Gasoline Production,-0.146M,,0.164M,2/22/2024 16:00
USD,1.0,Gasoline Production,0.390M,,-0.146M,2/28/2024 15:30
USD,1.0,Gasoline Production,0.207M,,0.390M,3/6/2024 15:30
USD,1.0,Gasoline Production,0.285M,,0.207M,3/13/2024 14:30
USD,1.0,Gasoline Production,-0.263M,,0.285M,3/20/2024 14:30
USD,1.0,Gasoline Production,-0.435M,,-0.263M,3/27/2024 14:30
USD,1.0,Gasoline Production,0.767M,,-0.435M,4/3/2024 14:30
USD,1.0,Gasoline Production,-0.538M,,0.767M,4/10/2024 14:30
USD,1.0,Gasoline Production,-0.025M,,-0.538M,4/17/2024 14:30
USD,1.0,Gasoline Production,-0.275M,,-0.025M,4/24/2024 14:30
