Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,TIC Net Long-Term Transactions including Swaps (Nov),165.20B,,50.80B,1/18/2023 21:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Dec),142.10B,,165.40B,2/15/2023 21:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Jan),22.30B,,142.40B,3/15/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Feb),72.20B,111.80B,22.30B,4/17/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Mar),133.30B,111.30B,57.80B,5/15/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Apr),127.80B,117.20B,205.40B,6/15/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (May),17.50B,122.10B,116.90B,7/18/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Jun),195.90B,114.50B,23.60B,8/15/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Jul),8.80B,,186.00B,9/18/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Aug),63.50B,,9.50B,10/18/2023 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Sep),-1.70B,,62.20B,11/16/2023 21:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Oct),3.30B,,0.90B,12/19/2023 21:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Dec),160.20B,,99.70B,2/15/2024 21:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Jan),36.10B,,158.60B,3/19/2024 20:00
USD,1.0,TIC Net Long-Term Transactions including Swaps (Feb),71.50B,40.20B,14.00B,4/17/2024 20:00
