Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,8-Week Bill Auction,4.43%,,4.25%,1/5/2023 16:30
USD,1.0,8-Week Bill Auction,4.47%,,4.43%,1/12/2023 16:30
USD,1.0,8-Week Bill Auction,4.52%,,4.47%,1/19/2023 16:30
USD,1.0,8-Week Bill Auction,4.53%,,4.52%,1/26/2023 16:30
USD,1.0,8-Week Bill Auction,4.51%,,4.53%,2/2/2023 16:30
USD,1.0,8-Week Bill Auction,4.60%,,4.51%,2/9/2023 16:30
USD,1.0,8-Week Bill Auction,4.65%,,4.60%,2/16/2023 16:30
USD,1.0,8-Week Bill Auction,4.66%,,4.65%,2/23/2023 16:30
USD,1.0,8-Week Bill Auction,4.66%,,4.66%,3/2/2023 16:30
USD,1.0,8-Week Bill Auction,4.82%,,4.66%,3/9/2023 16:30
USD,1.0,8-Week Bill Auction,4.45%,,4.82%,3/17/2023 14:00
USD,1.0,8-Week Bill Auction,4.40%,,4.45%,3/23/2023 15:30
USD,1.0,8-Week Bill Auction,4.60%,,4.40%,3/30/2023 15:30
USD,1.0,8-Week Bill Auction,4.65%,,4.60%,4/6/2023 15:30
USD,1.0,8-Week Bill Auction,4.79%,,4.65%,4/13/2023 15:30
USD,1.0,8-Week Bill Auction,4.85%,,4.79%,4/20/2023 15:30
USD,1.0,8-Week Bill Auction,4.94%,,4.85%,4/27/2023 15:30
USD,1.0,8-Week Bill Auction,5.40%,,4.94%,5/4/2023 15:30
USD,1.0,8-Week Bill Auction,4.68%,,5.40%,5/11/2023 15:30
USD,1.0,8-Week Bill Auction,5.02%,,4.68%,5/18/2023 15:30
USD,1.0,8-Week Bill Auction,5.35%,,5.02%,5/25/2023 15:30
USD,1.0,8-Week Bill Auction,5.22%,,5.35%,6/1/2023 15:30
USD,1.0,8-Week Bill Auction,5.12%,,5.22%,6/8/2023 15:30
USD,1.0,8-Week Bill Auction,5.08%,,5.12%,6/15/2023 15:30
USD,1.0,8-Week Bill Auction,5.14%,,5.08%,6/22/2023 15:30
USD,1.0,8-Week Bill Auction,5.19%,,5.14%,6/29/2023 15:30
USD,1.0,8-Week Bill Auction,5.20%,,5.19%,7/6/2023 15:30
USD,1.0,8-Week Bill Auction,5.23%,,5.20%,7/13/2023 15:30
USD,1.0,8-Week Bill Auction,5.26%,,5.23%,7/20/2023 15:30
USD,1.0,8-Week Bill Auction,5.29%,,5.26%,7/27/2023 15:30
USD,1.0,8-Week Bill Auction,5.29%,,5.29%,8/3/2023 15:30
USD,1.0,8-Week Bill Auction,5.28%,,5.29%,8/10/2023 15:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,8/17/2023 15:30
USD,1.0,8-Week Bill Auction,5.29%,,5.28%,8/24/2023 15:30
USD,1.0,8-Week Bill Auction,5.29%,,5.29%,8/31/2023 15:30
USD,1.0,8-Week Bill Auction,5.29%,,5.29%,9/7/2023 15:30
USD,1.0,8-Week Bill Auction,5.30%,,5.29%,9/14/2023 15:30
USD,1.0,8-Week Bill Auction,5.30%,,5.30%,9/21/2023 15:30
USD,1.0,8-Week Bill Auction,5.33%,,5.30%,9/28/2023 15:30
USD,1.0,8-Week Bill Auction,5.36%,,5.33%,10/5/2023 15:30
USD,1.0,8-Week Bill Auction,5.35%,,5.36%,10/12/2023 15:30
USD,1.0,8-Week Bill Auction,5.33%,,5.35%,10/19/2023 15:30
USD,1.0,8-Week Bill Auction,5.33%,,5.33%,10/26/2023 15:30
USD,1.0,8-Week Bill Auction,5.30%,,5.33%,11/2/2023 15:30
USD,1.0,8-Week Bill Auction,5.29%,,5.30%,11/9/2023 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.29%,11/16/2023 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,11/22/2023 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,11/30/2023 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,12/7/2023 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,12/14/2023 16:30
USD,1.0,8-Week Bill Auction,5.27%,,5.28%,12/21/2023 16:30
USD,1.0,8-Week Bill Auction,5.29%,,5.27%,12/28/2023 16:30
USD,1.0,8-Week Bill Auction,5.29%,,5.29%,1/4/2024 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.29%,1/11/2024 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,1/18/2024 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,1/25/2024 16:30
USD,1.0,8-Week Bill Auction,5.27%,,5.28%,2/1/2024 16:30
USD,1.0,8-Week Bill Auction,5.27%,,5.27%,2/8/2024 16:30
USD,1.0,8-Week Bill Auction,5.27%,,5.27%,2/15/2024 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.27%,2/22/2024 16:30
USD,1.0,8-Week Bill Auction,5.29%,,5.28%,2/29/2024 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.29%,3/7/2024 16:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,3/14/2024 15:30
USD,1.0,8-Week Bill Auction,5.27%,,5.28%,3/21/2024 15:30
USD,1.0,8-Week Bill Auction,5.28%,,5.27%,3/28/2024 15:30
USD,1.0,8-Week Bill Auction,5.26%,,5.28%,4/4/2024 15:30
USD,1.0,8-Week Bill Auction,5.27%,,5.26%,4/11/2024 15:30
USD,1.0,8-Week Bill Auction,5.28%,,5.27%,4/18/2024 15:30
USD,1.0,8-Week Bill Auction,5.28%,,5.28%,4/25/2024 15:30
