Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Private Nonfarm Payrolls (Dec),220K,180K,202K,1/6/2023 13:30
USD,2.0,Private Nonfarm Payrolls (Jan),443K,190K,269K,2/3/2023 13:30
USD,2.0,Private Nonfarm Payrolls (Feb),265K,210K,386K,3/10/2023 13:30
USD,2.0,Private Nonfarm Payrolls (Mar),189K,215K,266K,4/7/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Apr),230K,160K,123K,5/4/2023 12:30
USD,2.0,Private Nonfarm Payrolls (May),283K,160K,253K,6/2/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Jun),149K,200K,259K,7/7/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Jul),172K,179K,128K,8/4/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Aug),179K,150K,155K,9/1/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Sep),263K,160K,177K,10/6/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Oct),99K,158K,246K,11/3/2023 12:30
USD,2.0,Private Nonfarm Payrolls (Nov),150K,153K,85K,12/8/2023 13:30
USD,2.0,Private Nonfarm Payrolls (Dec),164K,130K,136K,1/5/2024 13:30
USD,2.0,Private Nonfarm Payrolls (Jan),317K,155K,278K,2/2/2024 13:30
USD,2.0,Private Nonfarm Payrolls (Feb),223K,160K,177K,3/8/2024 13:30
USD,2.0,Private Nonfarm Payrolls (Mar),232K,160K,207K,4/5/2024 12:30
