55,2024-02-19 18:00:00,Buy,52188.4,52658.0956,51353.3856,-1,07:24:00,00:00:00
56,2024-02-21 00:00:00,Sell,52297.3,51826.6243,53134.0568,1,06:06:00,00:00:00
57,2024-02-22 08:00:00,Sell,51860.6,51393.8546,52690.3696,1,05:13:00,00:00:00
58,2024-02-24 05:00:00,Sell,50987.6,50528.7116,51803.4016,-1,21:04:00,00:00:00
59,2024-02-25 08:00:00,Sell,51756.9,51291.0879,52585.0104,1,24:52:00,00:00:00
60,2024-02-26 17:00:00,Sell,53438.9,52957.9499,54293.9224,-1,02:15:00,00:00:00
61,2024-02-27 02:00:00,Sell,55857.3,55354.5843,56751.0168,-1,00:07:00,00:00:00
62,2024-02-28 13:00:00,Sell,59411.7,58876.9947,60362.2872,-1,00:23:00,00:00:00
63,2024-02-29 16:00:00,Buy,62809.1,63374.3819,61804.1544,-1,00:40:00,00:00:00
64,2024-02-29 22:00:00,Buy,61435.8,61988.7222,60452.8272,1,10:34:00,00:00:00
65,2024-03-01 08:00:00,Buy,61485.9,62039.2731,60502.1256,1,00:34:00,00:00:00
66,2024-03-01 11:00:00,Buy,62055.1,62613.5959,61062.2184,1,01:41:00,00:00:00
67,2024-03-01 19:00:00,Buy,62402.7,62964.3243,61404.2568,1,01:56:00,00:00:00
68,2024-03-02 16:00:00,Sell,61834.5,61277.9895,62823.8520,-1,24:49:00,00:00:00
69,2024-03-03 19:00:00,Sell,62873.4,62307.5394,63879.3744,-1,05:29:00,00:00:00
70,2024-03-04 08:00:00,Sell,64120.6,63543.5146,65146.5296,-1,00:35:00,00:00:00
71,2024-03-04 21:00:00,Buy,67485.9,68093.2731,66406.1256,1,02:01:00,00:00:00
72,2024-03-05 10:00:00,Sell,66518.9,65920.2299,67583.2024,-1,03:04:00,00:00:00
73,2024-03-05 20:00:00,Buy,61497.3,62050.7757,60513.3432,1,00:01:00,00:00:00
74,2024-03-07 14:00:00,Sell,66978.0,66375.1980,68049.6480,-1,03:25:00,00:00:00
75,2024-03-08 15:00:00,Sell,68500.7,67884.1937,69596.7112,-1,00:28:00,00:00:00
76,2024-03-08 20:00:00,Buy,68921.9,69542.1971,67819.1496,1,32:10:00,00:00:00
77,2024-03-10 01:00:00,Sell,68400.0,67784.4000,69494.4000,-1,03:10:00,00:00:00
78,2024-03-11 08:00:00,Sell,71223.9,70582.8849,72363.4824,-1,05:23:00,00:00:00
79,2024-03-12 17:00:00,Sell,70571.7,69936.5547,71700.8472,1,00:06:00,00:00:00
80,2024-03-13 00:00:00,Buy,71503.3,72146.8297,70359.2472,1,01:31:00,00:00:00
81,2024-03-13 03:00:00,Buy,72042.9,72691.2861,70890.2136,1,03:36:00,00:00:00
82,2024-03-13 19:00:00,Buy,73199.8,73858.5982,72028.6032,1,12:05:00,00:00:00
83,2024-03-14 16:00:00,Sell,70904.5,70266.3595,72038.9720,1,00:14:00,00:00:00
84,2024-03-15 04:00:00,Buy,68266.0,68880.3940,67173.7440,-1,00:41:00,00:00:00
85,2024-03-15 20:00:00,Sell,69002.9,68381.8739,70106.9464,1,00:07:00,00:00:00
86,2024-03-16 19:00:00,Sell,67079.6,66475.8836,68152.8736,1,02:20:00,00:00:00
87,2024-03-17 02:00:00,Sell,66213.1,65617.1821,67272.5096,1,04:39:00,00:00:00
88,2024-03-17 09:00:00,Sell,66559.2,65960.1672,67624.1472,-1,05:57:00,00:00:00
89,2024-03-17 18:00:00,Buy,68592.4,69209.7316,67494.9216,-1,06:39:00,00:00:00
90,2024-03-19 00:00:00,Buy,67660.0,68268.9400,66577.4400,-1,01:21:00,00:00:00
91,2024-03-19 09:00:00,Sell,63534.2,62962.3922,64550.7472,1,01:47:00,00:00:00
92,2024-03-21 08:00:00,Sell,67031.8,66428.5138,68104.3088,1,07:12:00,00:00:00
93,2024-03-21 18:00:00,Sell,65784.6,65192.5386,66837.1536,1,00:16:00,00:00:00
94,2024-03-22 01:00:00,Buy,65843.8,66436.3942,64790.2992,1,04:58:00,00:00:00
95,2024-03-22 16:00:00,Sell,63920.0,63344.7200,64942.7200,1,00:23:00,00:00:00
96,2024-03-24 08:00:00,Sell,64624.6,64042.9786,65658.5936,-1,04:07:00,00:00:00
97,2024-03-24 16:00:00,Sell,65718.6,65127.1326,66770.0976,1,01:03:00,00:00:00
98,2024-03-24 18:00:00,Sell,65384.4,64795.9404,66430.5504,-1,02:23:00,00:00:00
99,2024-03-25 07:00:00,Buy,67190.3,67795.0127,66115.2552,1,06:57:00,00:00:00
100,2024-03-25 17:00:00,Sell,70214.7,69582.7677,71338.1352,-1,14:23:00,00:00:00
101,2024-03-26 00:00:00,Sell,69920.6,69291.3146,71039.3296,-1,07:17:00,00:00:00
102,2024-03-27 00:00:00,Sell,70044.2,69413.8022,71164.9072,-1,13:07:00,00:00:00
103,2024-03-27 23:00:00,Buy,69484.8,70110.1632,68373.0432,1,07:15:00,00:00:00
104,2024-03-28 12:00:00,Sell,70707.7,70071.3307,71839.0232,1,19:37:00,00:00:00
105,2024-03-28 20:00:00,Buy,70837.1,71474.6339,69703.7064,-1,13:35:00,00:00:00
106,2024-03-30 00:00:00,Buy,69903.6,70532.7324,68785.1424,1,29:48:00,00:00:00
107,2024-03-30 17:00:00,Sell,70240.1,69607.9391,71363.9416,1,06:29:00,00:00:00
108,2024-03-31 08:00:00,Sell,70367.5,69734.1925,71493.3800,-1,15:57:00,00:00:00
109,2024-04-01 06:00:00,Buy,69212.2,69835.1098,68104.8048,1,05:12:00,00:00:00
110,2024-04-03 16:00:00,Sell,65873.9,65281.0349,66927.8824,1,12:18:00,00:00:00
111,2024-04-04 00:00:00,Buy,65971.8,66565.5462,64916.2512,1,12:11:00,00:00:00
112,2024-04-05 02:00:00,Buy,68165.6,68779.0904,67074.9504,-1,03:18:00,00:00:00
113,2024-04-05 19:00:00,Buy,67630.1,68238.7709,66548.0184,1,10:32:00,00:00:00
114,2024-04-06 08:00:00,Sell,67985.1,67373.2341,69072.8616,-1,14:54:00,00:00:00
115,2024-04-07 01:00:00,Sell,69010.0,68388.9100,70114.1600,-1,15:19:00,00:00:00
116,2024-04-08 09:00:00,Sell,72057.2,71408.6852,73210.1152,1,05:46:00,00:00:00
117,2024-04-10 20:00:00,Buy,70120.3,70751.3827,68998.3752,1,02:21:00,00:00:00
118,2024-04-11 04:00:00,Sell,70900.5,70262.3955,72034.9080,1,07:40:00,00:00:00
119,2024-04-11 21:00:00,Buy,70547.6,71182.5284,69418.8384,1,07:46:00,00:00:00
120,2024-04-12 09:00:00,Sell,70828.2,70190.7462,71961.4512,1,04:09:00,00:00:00
121,2024-04-12 21:00:00,Buy,67161.6,67766.0544,66087.0144,-1,04:50:00,00:00:00
122,2024-04-13 00:00:00,Sell,67136.4,66532.1724,68210.5824,1,01:13:00,00:00:00
123,2024-04-13 20:00:00,Buy,64779.1,65362.1119,63742.6344,-1,00:02:00,00:00:00
124,2024-04-14 00:00:00,Sell,63939.7,63364.2427,64962.7352,1,00:21:00,00:00:00
125,2024-04-14 05:00:00,Sell,63954.1,63378.5131,64977.3656,1,12:18:00,00:00:00
126,2024-04-15 07:00:00,Buy,66428.8,67026.6592,65365.9392,-1,07:14:00,00:00:00
127,2024-04-15 20:00:00,Sell,63269.9,62700.4709,64282.2184,1,01:25:00,00:00:00
128,2024-04-17 12:00:00,Buy,62576.8,63139.9912,61575.5712,-1,02:19:00,00:00:00
129,2024-04-17 16:00:00,Sell,60274.0,59731.5340,61238.3840,1,00:06:00,00:00:00
130,2024-04-18 15:00:00,Buy,63778.3,64352.3047,62757.8472,-1,02:52:00,00:00:00
131,2024-04-19 15:00:00,Sell,64426.2,63846.3642,65457.0192,1,01:20:00,00:00:00
132,2024-04-20 02:00:00,Buy,63623.7,64196.3133,62605.7208,1,02:46:00,00:00:00
133,2024-04-20 20:00:00,Sell,64834.8,64251.2868,65872.1568,1,20:36:00,00:00:00
134,2024-04-21 20:00:00,Sell,64507.0,63926.4370,65539.1120,-1,05:21:00,00:00:00
135,2024-04-22 15:00:00,Buy,66000.0,66594.0000,64944.0000,1,02:28:00,00:00:00
136,2024-04-23 04:00:00,Sell,66410.0,65812.3100,67472.5600,1,07:43:00,00:00:00
137,2024-04-24 21:00:00,Sell,64082.5,63505.7575,65107.8200,1,13:21:00,00:00:00
138,2024-04-25 08:00:00,Buy,63996.2,64572.1658,62972.2608,-1,05:10:00,00:00:00
139,2024-04-25 21:00:00,Buy,64758.9,65341.7301,63722.7576,-1,16:20:00,00:00:00
140,2024-04-26 20:00:00,Sell,63723.6,63150.0876,64743.1776,1,04:42:00,00:00:00
141,2024-04-27 04:00:00,Buy,63047.2,63614.6248,62038.4448,1,13:55:00,00:00:00
142,2024-04-27 12:00:00,Sell,62834.4,62268.8904,63839.7504,-1,14:51:00,00:00:00
143,2024-04-28 08:00:00,Sell,63883.2,63308.2512,64905.3312,1,02:17:00,00:00:00
144,2024-04-29 04:00:00,Buy,62259.9,62820.2391,61263.7416,1,10:29:00,00:00:00
145,2024-04-30 03:00:00,Sell,63754.1,63180.3131,64774.1656,1,02:35:00,00:00:00
146,2024-05-02 09:00:00,Buy,57804.6,58324.8414,56879.7264,1,02:19:00,00:00:00
147,2024-05-03 00:00:00,Buy,59036.7,59568.0303,58092.1128,1,02:12:00,00:00:00
148,2024-05-03 05:00:00,Buy,59571.0,60107.1390,58617.8640,1,07:35:00,00:00:00
149,2024-05-03 12:00:00,Sell,59269.4,58735.9754,60217.7104,-1,00:35:00,00:00:00
150,2024-05-04 11:00:00,Sell,64393.6,63814.0576,65423.8976,1,00:52:00,00:00:00
151,2024-05-05 11:00:00,Sell,63664.0,63091.0240,64682.6240,-1,21:18:00,00:00:00
152,2024-05-05 18:00:00,Buy,64189.9,64767.6091,63162.8616,1,14:18:00,00:00:00
153,2024-05-06 04:00:00,Buy,63830.0,64404.4700,62808.7200,1,02:16:00,00:00:00
154,2024-05-07 05:00:00,Buy,63426.8,63997.6412,62411.9712,1,03:20:00,00:00:00
155,2024-05-08 08:00:00,Buy,62186.7,62746.3803,61191.7128,1,06:48:00,00:00:00
156,2024-05-08 20:00:00,Sell,62148.6,61589.2626,63142.9776,1,00:19:00,00:00:00
157,2024-05-09 15:00:00,Sell,61505.4,60951.8514,62489.4864,-1,01:17:00,00:00:00
158,2024-05-10 12:00:00,Buy,63276.5,63845.9885,62264.0760,-1,02:19:00,00:00:00
159,2024-05-11 00:00:00,Sell,60778.0,60230.9980,61750.4480,-1,40:17:00,00:00:00
160,2024-05-12 01:00:00,Buy,60951.9,61500.4671,59976.6696,1,14:41:00,00:00:00
161,2024-05-12 20:00:00,Sell,61393.4,60840.8594,62375.6944,1,07:18:00,00:00:00
162,2024-05-13 10:00:00,Sell,63028.3,62461.0453,64036.7528,1,00:33:00,00:00:00
163,2024-05-14 04:00:00,Sell,62464.8,61902.6168,63464.2368,1,02:12:00,00:00:00
164,2024-05-15 11:00:00,Buy,62643.0,63206.7870,61640.7120,1,01:30:00,00:00:00
165,2024-05-15 18:00:00,Buy,65004.5,65589.5405,63964.4280,1,00:57:00,00:00:00
166,2024-05-16 03:00:00,Sell,65892.9,65299.8639,66947.1864,1,13:31:00,00:00:00
167,2024-05-17 00:00:00,Buy,65217.7,65804.6593,64174.2168,1,03:42:00,00:00:00
168,2024-05-17 16:00:00,Buy,67169.9,67774.4291,66095.1816,-1,51:11:00,00:00:00
169,2024-05-18 12:00:00,Sell,67152.5,66548.1275,68226.9400,1,02:44:00,00:00:00
170,2024-05-18 17:00:00,Sell,66856.9,66255.1879,67926.6104,1,26:08:00,00:00:00
171,2024-05-19 10:00:00,Sell,67146.9,66542.5779,68221.2504,1,06:54:00,00:00:00
172,2024-05-20 01:00:00,Buy,66428.9,67026.7601,65366.0376,1,03:37:00,00:00:00
173,2024-05-20 12:00:00,Sell,66974.0,66371.2340,68045.5840,-1,04:39:00,00:00:00
