Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Industrial Production (MoM) (Dec),-0.70%,-0.10%,-0.60%,1/18/2023 14:15
USD,2.0,Industrial Production (MoM) (Jan),0.00%,0.50%,-1.00%,2/15/2023 14:15
USD,2.0,Industrial Production (MoM) (Feb),0.00%,0.20%,0.30%,3/17/2023 13:15
USD,2.0,Industrial Production (MoM) (Mar),0.40%,0.20%,0.20%,4/14/2023 13:15
USD,2.0,Industrial Production (MoM) (Apr),0.50%,-0.10%,0.00%,5/16/2023 13:15
USD,2.0,Industrial Production (MoM) (May),-0.20%,0.10%,0.50%,6/15/2023 13:15
USD,2.0,Industrial Production (MoM) (Jun),-0.50%,0.00%,-0.50%,7/18/2023 13:15
USD,2.0,Industrial Production (MoM) (Jul),1.00%,0.30%,-0.80%,8/16/2023 13:15
USD,2.0,Industrial Production (MoM) (Aug),0.40%,0.10%,0.70%,9/15/2023 13:15
USD,2.0,Industrial Production (MoM) (Sep),0.30%,0.10%,0.00%,10/17/2023 13:15
USD,2.0,Industrial Production (MoM) (Oct),-0.60%,-0.30%,0.10%,11/16/2023 14:15
USD,2.0,Industrial Production (MoM) (Nov),0.20%,0.30%,-0.90%,12/15/2023 14:15
USD,2.0,Industrial Production (MoM) (Dec),0.10%,0.00%,0.00%,1/17/2024 14:15
USD,2.0,Industrial Production (MoM) (Jan),-0.10%,0.20%,0.10%,2/15/2024 14:15
USD,2.0,Industrial Production (MoM) (Feb),0.10%,0.00%,-0.50%,3/15/2024 13:15
USD,2.0,Industrial Production (MoM) (Mar),0.40%,0.40%,0.40%,4/16/2024 13:15
