Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,U6 Unemployment Rate (Dec),6.50%,,6.70%,1/6/2023 13:30
USD,2.0,U6 Unemployment Rate (Jan),6.60%,,6.50%,2/3/2023 13:30
USD,2.0,U6 Unemployment Rate (Feb),6.80%,,6.60%,3/10/2023 13:30
USD,2.0,U6 Unemployment Rate (Mar),6.70%,6.70%,6.80%,4/7/2023 12:30
USD,2.0,U6 Unemployment Rate (Apr),6.60%,6.70%,6.70%,5/4/2023 12:30
USD,2.0,U6 Unemployment Rate (May),6.70%,6.60%,6.60%,6/2/2023 12:30
USD,2.0,U6 Unemployment Rate (Jun),6.90%,6.60%,6.70%,7/7/2023 12:30
USD,2.0,U6 Unemployment Rate (Jul),6.70%,6.80%,6.90%,8/4/2023 12:30
USD,2.0,U6 Unemployment Rate (Aug),7.10%,6.80%,6.70%,9/1/2023 12:30
USD,2.0,U6 Unemployment Rate (Sep),7.00%,,7.10%,10/6/2023 12:30
USD,2.0,U6 Unemployment Rate (Oct),7.20%,,7.00%,11/3/2023 12:30
USD,2.0,U6 Unemployment Rate (Nov),7.00%,,7.20%,12/8/2023 13:30
USD,2.0,U6 Unemployment Rate (Dec),7.10%,,7.00%,1/5/2024 13:30
USD,2.0,U6 Unemployment Rate (Jan),7.20%,,7.10%,2/2/2024 13:30
USD,2.0,U6 Unemployment Rate (Feb),7.30%,,7.20%,3/8/2024 13:30
USD,2.0,U6 Unemployment Rate (Mar),7.30%,,7.30%,4/5/2024 12:30
