Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,3.0,Durable Goods Orders (MoM) (Dec),5.60%,2.50%,-1.70%,1/26/2023 13:30
USD,3.0,Durable Goods Orders (MoM) (Jan),-4.50%,-4.00%,5.10%,2/27/2023 13:30
USD,3.0,Durable Goods Orders (MoM) (Feb),-1.00%,0.60%,-5.00%,3/24/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Mar),3.20%,0.70%,-1.20%,4/26/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Apr),1.10%,-1.00%,3.30%,5/26/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (May),1.70%,-1.00%,1.20%,6/27/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Jun),4.70%,1.00%,2.00%,7/27/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Jul),-5.20%,-4.00%,4.40%,8/24/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Aug),0.20%,-0.50%,-5.60%,9/27/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Sep),4.70%,1.70%,-0.10%,10/26/2023 12:30
USD,3.0,Durable Goods Orders (MoM) (Oct),-5.40%,-3.10%,4.00%,11/22/2023 13:30
USD,3.0,Durable Goods Orders (MoM) (Nov),5.40%,1.70%,-5.10%,12/22/2023 13:30
USD,3.0,Durable Goods Orders (MoM) (Dec),0.00%,1.10%,5.50%,1/25/2024 13:30
USD,3.0,Durable Goods Orders (MoM) (Jan),-6.10%,-4.90%,-0.30%,2/27/2024 13:30
USD,3.0,Durable Goods Orders (MoM) (Feb),1.40%,1.20%,-6.90%,3/26/2024 12:30
USD,3.0,Durable Goods Orders (MoM) (Mar),2.60%,2.50%,0.70%,4/24/2024 12:30
