Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Nonfarm Productivity (QoQ) (Q4),3.00%,2.40%,1.40%,2/2/2023 13:30
USD,2.0,Nonfarm Productivity (QoQ) (Q4),1.70%,2.60%,1.40%,3/2/2023 13:30
USD,2.0,Nonfarm Productivity (QoQ) (Q1),-2.70%,-1.80%,1.60%,5/4/2023 12:30
USD,2.0,Nonfarm Productivity (QoQ) (Q1),-2.10%,-2.70%,1.70%,6/1/2023 12:30
USD,2.0,Nonfarm Productivity (QoQ) (Q2),3.70%,2.00%,-1.20%,8/3/2023 12:30
USD,2.0,Nonfarm Productivity (QoQ) (Q2),3.50%,3.70%,-2.10%,9/7/2023 12:30
USD,2.0,Nonfarm Productivity (QoQ) (Q3),4.70%,4.10%,3.60%,11/2/2023 12:30
USD,2.0,Nonfarm Productivity (QoQ) (Q3),5.20%,4.90%,3.50%,12/6/2023 13:30
USD,2.0,Nonfarm Productivity (QoQ) (Q4),3.20%,2.40%,4.90%,2/1/2024 13:30
USD,2.0,Nonfarm Productivity (QoQ) (Q4),3.20%,3.10%,4.70%,3/7/2024 13:30
