Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,EIA Weekly Distillates Stocks,-1.427M,-0.396M,0.282M,1/5/2023 16:00
USD,1.0,EIA Weekly Distillates Stocks,-1.069M,-0.472M,-1.427M,1/11/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,-1.939M,0.122M,-1.069M,1/19/2023 16:00
USD,1.0,EIA Weekly Distillates Stocks,-0.507M,-1.121M,-1.939M,1/25/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,2.320M,-1.300M,-0.507M,2/1/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,2.932M,0.097M,2.320M,2/8/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,-1.285M,0.447M,2.932M,2/15/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,2.698M,-1.126M,-1.285M,2/23/2023 16:00
USD,1.0,EIA Weekly Distillates Stocks,0.179M,-0.462M,2.698M,3/1/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,0.138M,-1.038M,0.179M,3/8/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,-2.537M,-1.172M,0.138M,3/15/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-3.313M,-1.500M,-2.537M,3/22/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.281M,-1.455M,-3.313M,3/29/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-3.632M,-0.396M,0.281M,4/5/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.606M,-0.764M,-3.632M,4/12/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.356M,-0.927M,-0.606M,4/19/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.576M,-0.839M,-0.356M,4/26/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-1.191M,-1.084M,-0.576M,5/3/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-4.170M,-0.808M,-1.191M,5/10/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.080M,0.057M,-4.170M,5/17/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.562M,0.057M,0.080M,5/24/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.985M,-0.118M,-0.562M,6/1/2023 15:00
USD,1.0,EIA Weekly Distillates Stocks,5.075M,1.328M,0.985M,6/7/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,2.123M,0.922M,5.075M,6/14/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.433M,-0.001M,2.123M,6/22/2023 15:00
USD,1.0,EIA Weekly Distillates Stocks,0.124M,0.782M,0.433M,6/28/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-1.045M,0.296M,0.124M,7/6/2023 15:00
USD,1.0,EIA Weekly Distillates Stocks,4.815M,-0.262M,-1.045M,7/12/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.014M,0.460M,4.815M,7/19/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.245M,-0.301M,0.014M,7/26/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.796M,0.112M,-0.245M,8/2/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-1.706M,0.006M,-0.796M,8/9/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.296M,-0.473M,-1.706M,8/16/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.945M,0.218M,0.296M,8/23/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,1.235M,0.189M,0.945M,8/30/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.679M,0.239M,1.235M,9/7/2023 15:00
USD,1.0,EIA Weekly Distillates Stocks,3.931M,1.303M,0.679M,9/13/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-2.867M,0.217M,3.931M,9/20/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,0.398M,-1.298M,-2.867M,9/27/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-1.269M,-0.333M,0.398M,10/4/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-1.837M,-0.802M,-1.269M,10/12/2023 15:00
USD,1.0,EIA Weekly Distillates Stocks,-3.185M,-1.360M,-1.837M,10/18/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-1.686M,-1.168M,-3.185M,10/25/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-0.792M,-1.540M,-1.686M,11/1/2023 14:30
USD,1.0,EIA Weekly Distillates Stocks,-3.294M,,-0.792M,11/15/2023 15:29
USD,1.0,EIA Weekly Distillates Stocks,-1.400M,-1.242M,-3.294M,11/15/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,-1.018M,-0.761M,-1.422M,11/22/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,5.217M,-0.394M,-1.018M,11/29/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,1.267M,1.526M,5.217M,12/6/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,1.494M,0.623M,1.267M,12/13/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,1.485M,0.496M,1.494M,12/20/2023 15:30
USD,1.0,EIA Weekly Distillates Stocks,0.741M,0.600M,1.485M,12/28/2023 16:00
USD,1.0,EIA Weekly Distillates Stocks,10.090M,0.588M,0.741M,1/4/2024 16:00
USD,1.0,EIA Weekly Distillates Stocks,6.528M,2.382M,10.090M,1/10/2024 15:30
USD,1.0,EIA Weekly Distillates Stocks,2.370M,0.880M,6.528M,1/18/2024 16:00
