Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Challenger Job Cuts (Dec),43.651K,,76.835K,1/5/2023 12:30
USD,1.0,Challenger Job Cuts (Jan),102.943K,,43.651K,2/2/2023 12:30
USD,1.0,Challenger Job Cuts (Feb),77.770K,,102.943K,3/9/2023 12:30
USD,1.0,Challenger Job Cuts (Mar),89.703K,65.000K,77.770K,4/6/2023 11:30
USD,1.0,Challenger Job Cuts (Apr),66.995K,,89.703K,5/4/2023 11:30
USD,1.0,Challenger Job Cuts (May),80.089K,,66.995K,6/1/2023 11:30
USD,1.0,Challenger Job Cuts (Jun),40.709K,,80.089K,7/6/2023 11:30
USD,1.0,Challenger Job Cuts (Jul),23.697K,,40.709K,8/3/2023 11:30
USD,1.0,Challenger Job Cuts (Aug),75.151K,,23.697K,8/31/2023 11:30
USD,1.0,Challenger Job Cuts (Sep),47.457K,,75.151K,10/5/2023 11:30
USD,1.0,Challenger Job Cuts (Oct),36.836K,,47.457K,11/2/2023 11:30
USD,1.0,Challenger Job Cuts (Nov),45.510K,,36.836K,12/7/2023 12:30
USD,1.0,Challenger Job Cuts (Dec),34.817K,,45.510K,1/4/2024 12:30
USD,1.0,Challenger Job Cuts (Jan),82.307K,,34.817K,2/1/2024 12:30
USD,1.0,Challenger Job Cuts (Feb),84.638K,,82.307K,3/7/2024 12:30
USD,1.0,Challenger Job Cuts (Mar),90.309K,,84.638K,4/4/2024 11:30
