Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Atlanta Fed GDPNow (Q4),2.30%,,,10/27/2023 17:30
USD,2.0,Atlanta Fed GDPNow (Q4),1.20%,2.30%,2.30%,11/1/2023 17:30
USD,2.0,Atlanta Fed GDPNow (Q4),2.10%,1.20%,1.20%,11/7/2023 16:00
USD,2.0,Atlanta Fed GDPNow (Q4),2.10%,2.10%,2.10%,11/8/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),2.20%,2.10%,2.10%,11/15/2023 17:00
USD,2.0,Atlanta Fed GDPNow (Q4),2.00%,2.20%,2.20%,11/17/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),2.10%,2.00%,2.00%,11/22/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),1.80%,2.10%,2.10%,11/30/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),1.20%,1.80%,1.80%,12/1/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),1.30%,1.20%,1.20%,12/6/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),1.20%,1.30%,1.30%,12/7/2023 17:45
USD,2.0,Atlanta Fed GDPNow (Q4),2.60%,1.20%,1.20%,12/14/2023 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),2.70%,2.60%,2.60%,12/19/2023 16:15
USD,2.0,Atlanta Fed GDPNow (Q4),2.30%,2.70%,2.70%,12/22/2023 17:20
USD,2.0,Atlanta Fed GDPNow (Q4),2.00%,2.30%,2.30%,1/2/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q4),2.50%,2.00%,2.00%,1/3/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q4),2.20%,2.50%,2.50%,1/9/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q4),2.20%,2.20%,2.20%,1/10/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q4),2.40%,2.20%,2.20%,1/17/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q4),2.40%,2.40%,2.40%,1/18/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),3.00%,,,1/26/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),4.20%,3.00%,3.00%,2/1/2024 17:45
USD,2.0,Atlanta Fed GDPNow (Q1),3.40%,4.20%,4.20%,2/7/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),3.40%,3.40%,3.40%,2/8/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.90%,3.40%,3.40%,2/15/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.90%,2.90%,2.90%,2/16/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),3.20%,2.90%,2.90%,2/27/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),3.00%,3.20%,3.20%,2/29/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),2.10%,3.00%,3.00%,3/1/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.50%,2.10%,2.10%,3/6/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.50%,2.50%,2.50%,3/7/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),2.30%,2.50%,2.50%,3/14/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.10%,2.30%,2.30%,3/19/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),2.10%,2.10%,2.10%,3/26/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),2.30%,2.10%,2.10%,3/29/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),2.80%,2.30%,2.30%,4/1/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.50%,2.80%,2.80%,4/4/2024 16:30
USD,2.0,Atlanta Fed GDPNow (Q1),2.40%,2.50%,2.50%,4/10/2024 18:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.80%,2.40%,2.40%,4/15/2024 17:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.90%,2.80%,2.80%,4/16/2024 16:00
USD,2.0,Atlanta Fed GDPNow (Q1),2.70%,2.90%,2.90%,4/24/2024 15:00
USD,2.0,Atlanta Fed GDPNow (Q2),3.90%,,,4/26/2024 16:00
