Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.15M,,1.16M,1/31/2023 15:00
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.15M,,1.15M,2/28/2023 14:30
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.16M,,1.15M,3/31/2023 11:45
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.16M,,1.16M,5/2/2023 11:15
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.14M,,1.16M,5/31/2023 14:15
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.17M,,1.14M,6/30/2023 12:00
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.16M,,1.17M,7/31/2023 14:44
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.11M,,1.16M,8/31/2023 21:21
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.15M,,1.11M,9/29/2023 15:00
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.16M,,1.15M,10/31/2023 13:30
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.16M,,1.16M,11/30/2023 13:15
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.18M,,1.16M,12/28/2023 15:00
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.00M,,1.16M,1/31/2024 15:45
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.02M,,1.00M,2/29/2024 15:45
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.17M,,1.02M,3/29/2024 14:00
USD,1.0,OPEC Crude Oil Production Libya (Barrel),1.17M,,1.17M,4/30/2024 16:00
