Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Fed Barr Testimony,,,,2023-03-28 14:00:00
USD,2.0,Fed Barr Testimony,,,,2023-03-29 14:00:00
USD,2.0,Fed Barr Testimony,,,,2023-05-16 14:00:00
USD,2.0,Fed Barr Testimony,,,,2023-05-18 13:30:00
