Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Core PPI (YoY) (Dec),5.50%,5.70%,6.20%,2023-01-18 13:30:00
USD,2.0,Core PPI (MoM) (Dec),0.10%,0.10%,0.20%,2023-01-18 13:30:00
USD,1.0,Core PPI (YoY) (Jan),5.40%,4.90%,5.80%,2023-02-16 13:30:00
USD,2.0,Core PPI (MoM) (Jan),0.50%,0.30%,0.30%,2023-02-16 13:30:00
USD,1.0,Core PPI (YoY) (Feb),4.40%,5.20%,5.00%,2023-03-15 12:30:00
USD,2.0,Core PPI (MoM) (Feb),0.00%,0.40%,0.10%,2023-03-15 12:30:00
USD,2.0,Core PPI (MoM) (Mar),-0.10%,0.30%,0.20%,2023-04-13 12:30:00
USD,1.0,Core PPI (YoY) (Mar),3.40%,3.40%,4.80%,2023-04-13 12:30:00
USD,1.0,Core PPI (YoY) (Apr),3.20%,3.30%,3.40%,2023-05-11 12:30:00
USD,2.0,Core PPI (MoM) (Apr),0.20%,0.20%,0.00%,2023-05-11 12:30:00
USD,2.0,Core PPI (MoM) (May),0.20%,0.20%,0.20%,2023-06-14 12:30:00
USD,1.0,Core PPI (YoY) (May),2.80%,2.90%,3.10%,2023-06-14 12:30:00
USD,1.0,Core PPI (YoY) (Jun),2.40%,2.60%,2.60%,2023-07-13 12:30:00
USD,2.0,Core PPI (MoM) (Jun),0.10%,0.20%,0.10%,2023-07-13 12:30:00
USD,2.0,Core PPI (MoM) (Jul),0.30%,0.20%,-0.10%,2023-08-11 12:30:00
USD,1.0,Core PPI (YoY) (Jul),2.40%,2.30%,2.40%,2023-08-11 12:30:00
USD,1.0,Core PPI (YoY) (Aug),2.20%,2.20%,2.40%,2023-09-14 12:30:00
USD,2.0,Core PPI (MoM) (Aug),0.20%,0.20%,0.40%,2023-09-14 12:30:00
USD,1.0,Core PPI (YoY) (Sep),2.70%,2.30%,2.50%,2023-10-11 12:30:00
USD,2.0,Core PPI (MoM) (Sep),0.30%,0.20%,0.20%,2023-10-11 12:30:00
USD,2.0,Core PPI (MoM) (Oct),0.00%,0.30%,0.20%,2023-11-15 13:30:00
USD,1.0,Core PPI (YoY) (Oct),2.40%,2.70%,2.70%,2023-11-15 13:30:00
USD,1.0,Core PPI (YoY) (Nov),2.00%,2.20%,2.30%,2023-12-13 13:30:00
USD,2.0,Core PPI (MoM) (Nov),0.00%,0.20%,0.00%,2023-12-13 13:30:00
USD,2.0,Core PPI (MoM) (Dec),0.00%,0.20%,0.00%,2024-01-12 13:30:00
USD,1.0,Core PPI (YoY) (Dec),1.80%,1.90%,2.00%,2024-01-12 13:30:00
USD,1.0,Core PPI (YoY) (Jan),2.00%,1.60%,1.70%,2024-02-16 13:30:00
USD,2.0,Core PPI (MoM) (Jan),0.50%,0.10%,-0.10%,2024-02-16 13:30:00
USD,1.0,Core PPI (YoY) (Feb),2.00%,1.90%,2.00%,2024-03-14 12:30:00
USD,2.0,Core PPI (MoM) (Feb),0.30%,0.20%,0.50%,2024-03-14 12:30:00
USD,1.0,Core PPI (YoY) (Mar),2.40%,2.30%,2.10%,2024-04-11 12:30:00
USD,2.0,Core PPI (MoM) (Mar),0.20%,0.20%,0.30%,2024-04-11 12:30:00
USD,2.0,Core PPI (MoM) (Apr),0.50%,0.20%,-0.10%,2024-05-14 12:30:00
USD,1.0,Core PPI (YoY) (Apr),2.40%,2.40%,2.10%,2024-05-14 12:30:00
