Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Factory Orders (MoM) (Nov),-1.80%,-0.80%,0.40%,2023-01-06 15:00:00
USD,2.0,Factory Orders (MoM) (Dec),1.80%,2.30%,-1.90%,2023-02-02 15:00:00
USD,2.0,Factory Orders (MoM) (Jan),-1.60%,-1.80%,1.70%,2023-03-06 15:00:00
USD,2.0,Factory Orders (MoM) (Feb),-0.70%,-0.50%,-2.10%,2023-04-04 14:00:00
USD,2.0,Factory Orders (MoM) (Mar),0.90%,1.10%,-1.10%,2023-05-02 14:00:00
USD,2.0,Factory Orders (MoM) (Apr),0.40%,0.80%,0.60%,2023-06-05 14:00:00
USD,2.0,Factory Orders (MoM) (May),0.30%,0.80%,0.30%,2023-07-05 14:00:00
USD,2.0,Factory Orders (MoM) (Jun),2.30%,2.20%,0.40%,2023-08-03 14:00:00
USD,2.0,Factory Orders (MoM) (Jul),-2.10%,-2.50%,2.30%,2023-09-05 14:00:00
USD,2.0,Factory Orders (MoM) (Aug),1.20%,0.20%,-2.10%,2023-10-04 14:00:00
USD,2.0,Factory Orders (MoM) (Sep),2.80%,2.40%,1.00%,2023-11-02 14:00:00
USD,2.0,Factory Orders (MoM) (Oct),-3.60%,-2.80%,2.30%,2023-12-04 15:00:00
USD,2.0,Factory Orders (MoM) (Nov),2.60%,2.10%,-3.40%,2024-01-05 15:00:00
USD,2.0,Factory Orders (MoM) (Dec),0.20%,0.30%,2.60%,2024-02-02 15:00:00
USD,2.0,Factory Orders (MoM) (Jan),-3.60%,-3.10%,-0.30%,2024-03-05 15:00:00
USD,2.0,Factory Orders (MoM) (Feb),1.40%,1.10%,-3.80%,2024-04-02 14:00:00
USD,2.0,Factory Orders (MoM) (Mar),1.60%,1.60%,1.20%,2024-05-02 14:00:00
USD,2.0,Factory Orders (MoM) (Apr),,,0.80%,2024-06-04 14:00:00
