Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Nov),6.80%,6.80%,8.70%,2023-01-31 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Dec),4.60%,5.80%,6.80%,2023-02-28 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jan),2.50%,2.50%,4.60%,2023-03-28 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Feb),0.40%,0.10%,2.60%,2023-04-25 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Mar),-1.10%,-1.60%,0.40%,2023-05-30 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Apr),-1.70%,-2.60%,-1.10%,2023-06-27 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (May),-1.70%,-2.20%,-1.70%,2023-07-25 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jun),-1.20%,-1.30%,-1.70%,2023-08-29 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jul),0.10%,-0.30%,-1.20%,2023-09-26 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Aug),2.20%,1.60%,0.20%,2023-10-31 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Sep),3.90%,4.00%,2.10%,2023-11-28 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Oct),4.90%,5.00%,3.90%,2023-12-26 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Nov),5.40%,5.80%,4.90%,2024-01-30 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Dec),6.10%,6.00%,5.40%,2024-02-27 14:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Jan),6.60%,6.60%,6.20%,2024-03-26 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Feb),7.30%,6.70%,6.60%,2024-04-30 13:00:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (YoY) (Mar),,,7.30%,2024-05-28 13:00:00
