Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Trade Balance (Nov),-61.50B,-73.00B,-77.80B,1/5/2023 13:30
USD,2.0,Trade Balance (Dec),-67.40B,-68.50B,-61.00B,2/7/2023 13:30
USD,2.0,Trade Balance (Jan),-68.30B,-68.90B,-67.20B,3/8/2023 13:30
USD,2.0,Trade Balance (Feb),-70.50B,-69.00B,-68.70B,4/5/2023 12:30
USD,2.0,Trade Balance (Mar),-64.20B,-63.30B,-70.60B,5/4/2023 12:30
USD,2.0,Trade Balance (Apr),-74.60B,-75.20B,-60.60B,6/7/2023 12:30
USD,2.0,Trade Balance (May),-69.00B,-69.00B,-74.40B,7/6/2023 12:30
USD,2.0,Trade Balance (Jun),-65.50B,-65.00B,-68.30B,8/8/2023 12:30
USD,2.0,Trade Balance (Jul),-65.00B,-68.00B,-63.70B,9/6/2023 12:30
USD,2.0,Trade Balance (Aug),-58.30B,-62.30B,-64.70B,10/5/2023 12:30
USD,2.0,Trade Balance (Sep),-61.50B,-59.90B,-58.70B,11/7/2023 13:30
USD,2.0,Trade Balance (Oct),-64.30B,-64.20B,-61.20B,12/6/2023 13:30
USD,2.0,Trade Balance (Nov),-63.20B,-65.00B,-64.50B,1/9/2024 13:30
USD,2.0,Trade Balance (Dec),-62.20B,-62.00B,-61.90B,2/7/2024 13:30
USD,2.0,Trade Balance (Jan),-67.40B,-63.40B,-64.20B,3/7/2024 13:30
USD,2.0,Trade Balance (Feb),-68.90B,-66.90B,-67.60B,4/4/2024 12:30
