Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Gasoline Inventories,-0.346M,-0.486M,-3.105M,1/5/2023 16:00
USD,1.0,Gasoline Inventories,4.114M,1.186M,-0.346M,1/11/2023 15:30
USD,1.0,Gasoline Inventories,3.483M,2.529M,4.114M,1/19/2023 16:00
USD,1.0,Gasoline Inventories,1.763M,1.767M,3.483M,1/25/2023 15:30
USD,1.0,Gasoline Inventories,2.576M,1.442M,1.763M,2/1/2023 15:30
USD,1.0,Gasoline Inventories,5.008M,1.271M,2.576M,2/8/2023 15:30
USD,1.0,Gasoline Inventories,2.317M,1.543M,5.008M,2/15/2023 15:30
USD,1.0,Gasoline Inventories,-1.856M,0.108M,2.317M,2/23/2023 16:00
USD,1.0,Gasoline Inventories,-0.874M,0.464M,-1.856M,3/1/2023 15:30
USD,1.0,Gasoline Inventories,-1.134M,-1.863M,-0.874M,3/8/2023 15:30
USD,1.0,Gasoline Inventories,-2.061M,-1.820M,-1.134M,3/15/2023 14:30
USD,1.0,Gasoline Inventories,-6.400M,-1.677M,-2.061M,3/22/2023 14:30
USD,1.0,Gasoline Inventories,-2.904M,-1.617M,-6.400M,3/29/2023 14:30
USD,1.0,Gasoline Inventories,-4.119M,-1.729M,-2.904M,4/5/2023 14:30
USD,1.0,Gasoline Inventories,-0.331M,-1.600M,-4.119M,4/12/2023 14:30
USD,1.0,Gasoline Inventories,1.300M,-1.267M,-0.331M,4/19/2023 14:30
USD,1.0,Gasoline Inventories,-2.408M,-0.933M,1.300M,4/26/2023 14:30
USD,1.0,Gasoline Inventories,1.743M,-1.157M,-2.408M,5/3/2023 14:30
USD,1.0,Gasoline Inventories,-3.168M,-1.233M,1.743M,5/10/2023 14:30
USD,1.0,Gasoline Inventories,-1.381M,-1.060M,-3.168M,5/17/2023 14:30
USD,1.0,Gasoline Inventories,-2.053M,-0.695M,-1.381M,5/24/2023 14:30
USD,1.0,Gasoline Inventories,-0.207M,-0.369M,-2.053M,6/1/2023 15:00
USD,1.0,Gasoline Inventories,2.746M,0.880M,-0.207M,6/7/2023 14:30
USD,1.0,Gasoline Inventories,2.108M,0.637M,2.746M,6/14/2023 14:30
USD,1.0,Gasoline Inventories,0.479M,1.091M,2.108M,6/22/2023 15:00
USD,1.0,Gasoline Inventories,0.603M,-0.126M,0.479M,6/28/2023 14:30
USD,1.0,Gasoline Inventories,-2.550M,-1.417M,0.603M,7/6/2023 15:00
USD,1.0,Gasoline Inventories,-0.003M,-0.727M,-2.550M,7/12/2023 14:30
USD,1.0,Gasoline Inventories,-1.066M,-1.577M,-0.003M,7/19/2023 14:30
USD,1.0,Gasoline Inventories,-0.786M,-1.678M,-1.066M,7/26/2023 14:30
USD,1.0,Gasoline Inventories,1.480M,-1.300M,-0.786M,8/2/2023 14:30
USD,1.0,Gasoline Inventories,-2.661M,-0.008M,1.480M,8/9/2023 14:30
USD,1.0,Gasoline Inventories,-0.261M,-1.260M,-2.661M,8/16/2023 14:30
USD,1.0,Gasoline Inventories,1.467M,-0.888M,-0.261M,8/23/2023 14:30
USD,1.0,Gasoline Inventories,-0.214M,-0.933M,1.467M,8/30/2023 14:30
USD,1.0,Gasoline Inventories,-2.666M,-0.950M,-0.214M,9/7/2023 15:00
USD,1.0,Gasoline Inventories,5.560M,0.237M,-2.666M,9/13/2023 14:30
USD,1.0,Gasoline Inventories,-0.831M,0.317M,5.560M,9/20/2023 14:30
USD,1.0,Gasoline Inventories,1.027M,-0.120M,-0.831M,9/27/2023 14:30
USD,1.0,Gasoline Inventories,6.481M,0.161M,1.027M,10/4/2023 14:30
USD,1.0,Gasoline Inventories,-1.313M,-0.800M,6.481M,10/12/2023 15:00
USD,1.0,Gasoline Inventories,-2.371M,-1.097M,-1.313M,10/18/2023 14:30
USD,1.0,Gasoline Inventories,0.156M,-0.897M,-2.371M,10/25/2023 14:30
USD,1.0,Gasoline Inventories,0.065M,-0.803M,0.156M,11/1/2023 14:30
USD,1.0,Gasoline Inventories,-6.300M,,0.065M,11/15/2023 15:29
USD,1.0,Gasoline Inventories,-1.500M,0.622M,-6.300M,11/15/2023 15:30
USD,1.0,Gasoline Inventories,0.749M,-0.150M,-1.540M,11/22/2023 15:30
USD,1.0,Gasoline Inventories,1.764M,0.229M,0.749M,11/29/2023 15:30
USD,1.0,Gasoline Inventories,5.421M,1.027M,1.764M,12/6/2023 15:30
USD,1.0,Gasoline Inventories,0.408M,1.933M,5.421M,12/13/2023 15:30
USD,1.0,Gasoline Inventories,2.710M,1.233M,0.408M,12/20/2023 15:30
USD,1.0,Gasoline Inventories,-0.669M,0.400M,2.710M,12/28/2023 16:00
USD,1.0,Gasoline Inventories,10.900M,-0.215M,-0.669M,1/4/2024 16:00
USD,1.0,Gasoline Inventories,8.029M,2.489M,10.900M,1/10/2024 15:30
USD,1.0,Gasoline Inventories,3.083M,2.150M,8.029M,1/18/2024 16:00
USD,1.0,Gasoline Inventories,4.913M,2.300M,3.083M,1/24/2024 15:30
USD,1.0,Gasoline Inventories,1.156M,1.483M,4.913M,1/31/2024 15:30
USD,1.0,Gasoline Inventories,-3.146M,0.140M,1.156M,2/7/2024 15:30
USD,1.0,Gasoline Inventories,-3.658M,-1.160M,-3.145M,2/14/2024 15:30
USD,1.0,Gasoline Inventories,-0.294M,-2.113M,-3.658M,2/22/2024 16:00
USD,1.0,Gasoline Inventories,-2.832M,-1.460M,-0.294M,2/28/2024 15:30
USD,1.0,Gasoline Inventories,-4.460M,-1.640M,-2.832M,3/6/2024 15:30
USD,1.0,Gasoline Inventories,-5.662M,-1.900M,-4.460M,3/13/2024 14:30
USD,1.0,Gasoline Inventories,-3.310M,-1.350M,-5.662M,3/20/2024 14:30
USD,1.0,Gasoline Inventories,1.299M,-1.650M,-3.310M,3/27/2024 14:30
USD,1.0,Gasoline Inventories,-4.256M,-0.820M,1.299M,4/3/2024 14:30
USD,1.0,Gasoline Inventories,0.715M,-1.320M,-4.256M,4/10/2024 14:30
USD,1.0,Gasoline Inventories,-1.154M,,0.715M,4/17/2024 14:30
USD,1.0,Gasoline Inventories,-0.634M,-1.400M,-1.154M,4/24/2024 14:30
