Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,"CPI, n.s.a (MoM) (Dec)",-0.31%,,-0.10%,1/12/2023 13:30
USD,1.0,"CPI, n.s.a (MoM) (Jan)",0.80%,,-0.31%,2/14/2023 13:30
USD,1.0,"CPI, n.s.a (MoM) (Feb)",0.56%,,0.80%,3/14/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Mar)",0.33%,0.40%,0.56%,4/12/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Apr)",0.51%,,0.33%,5/10/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (May)",0.25%,,0.51%,6/13/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Jun)",0.32%,,0.25%,7/12/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Jul)",0.19%,,0.32%,8/10/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Aug)",0.44%,,0.19%,9/13/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Sep)",0.25%,,0.44%,10/12/2023 12:30
USD,1.0,"CPI, n.s.a (MoM) (Oct)",-0.04%,,0.25%,11/14/2023 13:30
USD,1.0,"CPI, n.s.a (MoM) (Nov)",-0.20%,,-0.04%,12/12/2023 13:30
USD,1.0,"CPI, n.s.a (MoM) (Dec)",-0.10%,,-0.20%,1/11/2024 13:30
USD,1.0,"CPI, n.s.a (MoM) (Jan)",0.54%,,-0.10%,2/13/2024 13:30
USD,1.0,"CPI, n.s.a (MoM) (Feb)",0.62%,,0.54%,3/12/2024 12:30
USD,1.0,"CPI, n.s.a (MoM) (Mar)",0.65%,,0.62%,4/10/2024 12:30
