Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Real Consumer Spending (Q4),2.10%,,2.30%,1/26/2023 13:30
USD,1.0,Real Consumer Spending (Q4),1.40%,,2.30%,2/23/2023 13:30
USD,1.0,Real Consumer Spending (Q4),1.00%,,2.10%,3/30/2023 12:30
USD,1.0,Real Consumer Spending (Q1),3.70%,,1.00%,4/27/2023 12:30
USD,1.0,Real Consumer Spending (Q1),3.80%,3.70%,1.00%,5/25/2023 12:30
USD,1.0,Real Consumer Spending (Q1),4.20%,,1.00%,6/29/2023 12:30
USD,1.0,Real Consumer Spending (Q2),1.60%,,4.20%,7/27/2023 12:30
USD,1.0,Real Consumer Spending (Q2),1.70%,1.60%,4.20%,8/30/2023 12:30
USD,1.0,Real Consumer Spending (Q2),0.80%,1.70%,4.20%,9/28/2023 12:30
USD,1.0,Real Consumer Spending (Q3),4.00%,,0.80%,10/26/2023 12:30
USD,1.0,Real Consumer Spending (Q3),3.60%,4.00%,0.80%,11/29/2023 13:30
USD,1.0,Real Consumer Spending (Q3),3.10%,3.60%,3.60%,12/21/2023 13:30
USD,1.0,Real Consumer Spending (Q4),2.80%,,3.10%,1/25/2024 13:30
USD,1.0,Real Consumer Spending (Q4),3.00%,2.80%,3.10%,2/28/2024 13:30
USD,1.0,Real Consumer Spending (Q4),3.30%,3.00%,3.10%,3/28/2024 12:30
USD,1.0,Real Consumer Spending (Q1),2.50%,2.80%,3.30%,4/25/2024 12:30
