Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,GDP Price Index (QoQ) (Q4),3.50%,3.30%,4.40%,1/26/2023 13:30
USD,2.0,GDP Price Index (QoQ) (Q4),3.90%,3.50%,4.40%,2/23/2023 13:30
USD,2.0,GDP Price Index (QoQ) (Q4),3.90%,3.90%,4.40%,3/30/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q1),4.00%,3.70%,3.90%,4/27/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q1),4.10%,4.00%,3.90%,5/25/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q1),4.10%,4.20%,3.90%,6/29/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q2),2.20%,3.00%,4.10%,7/27/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q2),2.00%,2.20%,4.10%,8/30/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q2),1.70%,2.00%,4.10%,9/28/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q3),3.50%,2.50%,1.70%,10/26/2023 12:30
USD,2.0,GDP Price Index (QoQ) (Q3),3.50%,3.50%,1.70%,11/29/2023 13:30
USD,2.0,GDP Price Index (QoQ) (Q3),3.30%,3.50%,1.70%,12/21/2023 13:30
USD,2.0,GDP Price Index (QoQ) (Q4),1.50%,2.30%,3.30%,1/25/2024 13:30
USD,2.0,GDP Price Index (QoQ) (Q4),1.70%,1.50%,3.30%,2/28/2024 13:30
USD,2.0,GDP Price Index (QoQ) (Q4),1.70%,1.60%,3.30%,3/28/2024 12:30
USD,2.0,GDP Price Index (QoQ) (Q1),3.10%,3.00%,1.70%,4/25/2024 12:30
