Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,ADP Nonfarm Employment Change (Dec),235K,150K,182K,1/5/2023 13:15
USD,3.0,ADP Nonfarm Employment Change (Jan),106K,178K,253K,2/1/2023 13:15
USD,3.0,ADP Nonfarm Employment Change (Feb),242K,200K,119K,3/8/2023 13:15
USD,3.0,ADP Nonfarm Employment Change (Mar),145K,200K,261K,4/5/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Apr),296K,148K,142K,5/3/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (May),278K,170K,291K,6/1/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Jun),497K,228K,267K,7/6/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Jul),324K,189K,455K,8/2/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Aug),177K,195K,371K,8/30/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Sep),89K,153K,180K,10/4/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Oct),113K,150K,89K,11/1/2023 12:15
USD,3.0,ADP Nonfarm Employment Change (Nov),103K,130K,106K,12/6/2023 13:15
USD,3.0,ADP Nonfarm Employment Change (Dec),164K,115K,101K,1/4/2024 13:15
USD,3.0,ADP Nonfarm Employment Change (Jan),107K,145K,158K,1/31/2024 13:15
USD,3.0,ADP Nonfarm Employment Change (Feb),140K,149K,111K,3/6/2024 13:15
USD,3.0,ADP Nonfarm Employment Change (Mar),184K,148K,155K,4/3/2024 12:15
