Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Imports,313.40B,,334.80B,1/5/2023 13:30
USD,2.0,Imports,317.60B,,313.40B,2/7/2023 13:30
USD,2.0,Imports,325.80B,,316.20B,3/8/2023 13:30
USD,2.0,Imports,321.70B,319.40B,326.70B,4/5/2023 12:30
USD,2.0,Imports,320.40B,,321.50B,5/4/2023 12:30
USD,2.0,Imports,323.60B,,318.80B,6/7/2023 12:30
USD,2.0,Imports,316.10B,,323.60B,7/6/2023 12:30
USD,2.0,Imports,313.00B,,316.10B,8/8/2023 12:30
USD,2.0,Imports,316.70B,,313.00B,9/6/2023 12:30
USD,2.0,Imports,314.30B,,316.60B,10/5/2023 12:30
USD,2.0,Imports,322.70B,,314.10B,11/7/2023 13:30
USD,2.0,Imports,323.00B,,322.50B,12/6/2023 13:30
USD,2.0,Imports,316.90B,,323.10B,1/9/2024 13:30
USD,2.0,Imports (Dec),320.40B,,316.20B,2/7/2024 13:30
USD,2.0,Imports,324.60B,,321.00B,3/7/2024 13:30
USD,2.0,Imports,331.90B,,324.80B,4/4/2024 12:30
