Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Nov),-0.80%,,-0.80%,1/31/2023 14:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Dec),-0.90%,,-0.80%,2/28/2023 14:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jan),-0.60%,,-0.90%,3/28/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Feb),0.20%,-0.70%,-0.60%,4/25/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Mar),1.50%,0.40%,0.30%,5/30/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Apr),1.70%,1.50%,1.60%,6/27/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (May),1.50%,1.20%,1.70%,7/25/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jun),0.90%,0.60%,1.50%,8/29/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jul),0.60%,,0.90%,9/26/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Aug),0.40%,,0.60%,10/31/2023 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Sep),0.20%,,0.30%,11/28/2023 14:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Oct),0.10%,,0.20%,12/26/2023 14:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Nov),-0.20%,,0.10%,1/30/2024 14:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Dec),-0.30%,,-0.20%,2/27/2024 14:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Jan),-0.10%,,-0.30%,3/26/2024 13:00
USD,2.0,S&P/CS HPI Composite - 20 n.s.a. (MoM) (Feb),0.90%,,-0.10%,4/30/2024 13:00
