Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,S&P Global Services PMI (Dec),44.7,44.4,46.2,2023-01-05 14:45:00
USD,3.0,S&P Global Services PMI (Jan),46.6,45,44.7,2023-01-24 14:45:00
USD,3.0,S&P Global Services PMI (Jan),46.8,46.6,44.7,2023-02-03 14:45:00
USD,3.0,S&P Global Services PMI (Feb),50.5,47.2,46.8,2023-02-21 14:45:00
USD,3.0,S&P Global Services PMI (Feb),50.6,50.5,46.8,2023-03-03 14:45:00
USD,3.0,S&P Global Services PMI (Mar),53.8,50.5,50.6,2023-03-24 13:45:00
USD,3.0,S&P Global Services PMI (Mar),52.6,53.8,50.6,2023-04-05 13:45:00
USD,3.0,S&P Global Services PMI (Apr),53.7,51.5,52.6,2023-04-21 13:45:00
USD,3.0,S&P Global Services PMI (Apr),53.6,53.7,52.6,2023-05-03 13:45:00
USD,3.0,S&P Global Services PMI (May),55.1,52.6,53.6,2023-05-23 13:45:00
USD,3.0,S&P Global Services PMI (May),54.9,55.1,53.6,2023-06-05 13:45:00
USD,3.0,S&P Global Services PMI (Jun),54.1,54,54.9,2023-06-23 13:45:00
USD,3.0,S&P Global Services PMI (Jun),54.4,54.1,54.9,2023-07-06 13:45:00
USD,3.0,S&P Global Services PMI (Jul),52.4,54,54.4,2023-07-24 13:45:00
USD,3.0,S&P Global Services PMI (Jul),52.3,52.4,54.4,2023-08-03 13:45:00
USD,3.0,S&P Global Services PMI (Aug),51,52.3,52.3,2023-08-23 13:45:00
USD,3.0,S&P Global Services PMI (Aug),50.5,51,52.3,2023-09-06 13:45:00
USD,3.0,S&P Global Services PMI (Sep),50.2,50.6,50.5,2023-09-22 13:45:00
USD,3.0,S&P Global Services PMI (Sep),50.1,50.2,50.5,2023-10-04 13:45:00
USD,3.0,S&P Global Services PMI (Oct),50.9,49.8,50.1,2023-10-24 13:45:00
USD,3.0,S&P Global Services PMI (Oct),50.6,50.9,50.1,2023-11-03 13:45:00
USD,3.0,S&P Global Services PMI (Nov),50.8,50.4,50.6,2023-11-24 14:45:00
USD,3.0,S&P Global Services PMI (Nov),50.8,50.8,50.6,2023-12-05 14:45:00
USD,3.0,S&P Global Services PMI (Dec),51.3,50.6,50.8,2023-12-15 14:45:00
USD,3.0,S&P Global Services PMI (Dec),51.4,51.3,50.8,2024-01-04 14:45:00
USD,3.0,S&P Global Services PMI (Jan),52.9,51,51.4,2024-01-24 14:45:00
USD,3.0,S&P Global Services PMI (Jan),52.5,52.9,51.4,2024-02-05 14:45:00
USD,3.0,S&P Global Services PMI (Feb),51.3,52.4,52.5,2024-02-22 14:45:00
USD,3.0,S&P Global Services PMI (Feb),52.3,51.3,52.5,2024-03-05 14:45:00
USD,3.0,S&P Global Services PMI (Mar),51.7,52,52.3,2024-03-21 13:45:00
USD,3.0,S&P Global Services PMI (Mar),51.7,51.7,52.3,2024-04-03 13:45:00
USD,3.0,S&P Global Services PMI (Apr),50.9,52,51.7,2024-04-23 13:45:00
USD,3.0,S&P Global Services PMI (Apr),51.3,50.9,51.7,2024-05-03 13:45:00
USD,3.0,S&P Global Services PMI (May),,,51.3,2024-05-23 13:45:00
USD,3.0,S&P Global Services PMI (May),,,,2024-06-05 13:45:00
