Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Core PPI (MoM) (Dec),0.10%,0.10%,0.20%,1/18/2023 13:30
USD,2.0,Core PPI (MoM) (Jan),0.50%,0.30%,0.30%,2/16/2023 13:30
USD,2.0,Core PPI (MoM) (Feb),0.00%,0.40%,0.10%,3/15/2023 12:30
USD,2.0,Core PPI (MoM) (Mar),-0.10%,0.30%,0.20%,4/13/2023 12:30
USD,2.0,Core PPI (MoM) (Apr),0.20%,0.20%,0.00%,5/11/2023 12:30
USD,2.0,Core PPI (MoM) (May),0.20%,0.20%,0.20%,6/14/2023 12:30
USD,2.0,Core PPI (MoM) (Jun),0.10%,0.20%,0.10%,7/13/2023 12:30
USD,2.0,Core PPI (MoM) (Jul),0.30%,0.20%,-0.10%,8/11/2023 12:30
USD,2.0,Core PPI (MoM) (Aug),0.20%,0.20%,0.40%,9/14/2023 12:30
USD,2.0,Core PPI (MoM) (Sep),0.30%,0.20%,0.20%,10/11/2023 12:30
USD,2.0,Core PPI (MoM) (Oct),0.00%,0.30%,0.20%,11/15/2023 13:30
USD,2.0,Core PPI (MoM) (Nov),0.00%,0.20%,0.00%,12/13/2023 13:30
USD,2.0,Core PPI (MoM) (Dec),0.00%,0.20%,0.00%,1/12/2024 13:30
USD,2.0,Core PPI (MoM) (Jan),0.50%,0.10%,-0.10%,2/16/2024 13:30
USD,2.0,Core PPI (MoM) (Feb),0.30%,0.20%,0.50%,3/14/2024 12:30
USD,2.0,Core PPI (MoM) (Mar),0.20%,0.20%,0.30%,4/11/2024 12:30
