Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,3.0,Unemployment Rate (Dec),3.50%,3.70%,3.60%,1/6/2023 13:30
USD,3.0,Unemployment Rate (Jan),3.40%,3.60%,3.50%,2/3/2023 13:30
USD,3.0,Unemployment Rate (Feb),3.60%,3.40%,3.40%,3/10/2023 13:30
USD,3.0,Unemployment Rate (Mar),3.50%,3.60%,3.60%,4/7/2023 12:30
USD,3.0,Unemployment Rate (Apr),3.40%,3.60%,3.50%,5/4/2023 12:30
USD,3.0,Unemployment Rate (May),3.70%,3.50%,3.40%,6/2/2023 12:30
USD,3.0,Unemployment Rate (Jun),3.60%,3.60%,3.70%,7/7/2023 12:30
USD,3.0,Unemployment Rate (Jul),3.50%,3.60%,3.60%,8/4/2023 12:30
USD,3.0,Unemployment Rate (Aug),3.80%,3.50%,3.50%,9/1/2023 12:30
USD,3.0,Unemployment Rate (Sep),3.80%,3.70%,3.80%,10/6/2023 12:30
USD,3.0,Unemployment Rate (Oct),3.90%,3.80%,3.80%,11/3/2023 12:30
USD,3.0,Unemployment Rate (Nov),3.70%,3.90%,3.90%,12/8/2023 13:30
USD,3.0,Unemployment Rate (Dec),3.70%,3.80%,3.70%,1/5/2024 13:30
USD,3.0,Unemployment Rate (Jan),3.70%,3.80%,3.70%,2/2/2024 13:30
USD,3.0,Unemployment Rate (Feb),3.90%,3.70%,3.70%,3/8/2024 13:30
USD,3.0,Unemployment Rate (Mar),3.80%,3.90%,3.90%,4/5/2024 12:30
