Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Industrial Production (YoY) (Dec),1.65%,,2.18%,1/18/2023 14:15
USD,2.0,Industrial Production (YoY) (Jan),0.79%,,1.15%,2/15/2023 14:15
USD,2.0,Industrial Production (YoY) (Feb),-0.25%,3.00%,0.49%,3/17/2023 13:15
USD,2.0,Industrial Production (YoY) (Mar),0.53%,-0.90%,0.95%,4/14/2023 13:15
USD,2.0,Industrial Production (YoY) (Apr),0.24%,,0.07%,5/16/2023 13:15
USD,2.0,Industrial Production (YoY) (May),0.23%,1.30%,0.37%,6/15/2023 13:15
USD,2.0,Industrial Production (YoY) (Jun),-0.43%,1.10%,0.03%,7/18/2023 13:15
USD,2.0,Industrial Production (YoY) (Jul),-0.23%,-0.10%,-0.78%,8/16/2023 13:15
USD,2.0,Industrial Production (YoY) (Aug),0.25%,,-0.04%,9/15/2023 13:15
USD,2.0,Industrial Production (YoY) (Sep),0.08%,,0.08%,10/17/2023 13:15
USD,2.0,Industrial Production (YoY) (Oct),-0.68%,,-0.16%,11/16/2023 14:15
USD,2.0,Industrial Production (YoY) (Nov),-0.39%,,-0.96%,12/15/2023 14:15
USD,2.0,Industrial Production (YoY) (Dec),0.98%,,-0.62%,1/17/2024 14:15
USD,2.0,Industrial Production (YoY) (Jan),0.03%,,1.17%,2/15/2024 14:15
USD,2.0,Industrial Production (YoY) (Feb),-0.23%,,-0.31%,3/15/2024 13:15
USD,2.0,Industrial Production (YoY) (Mar),0.00%,,-0.30%,4/16/2024 13:15
