Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Richmond Manufacturing Index (Jan),-11,-5,1,1/24/2023 15:00
USD,1.0,Richmond Manufacturing Index (Feb),-16,-6,-11,2/28/2023 15:00
USD,1.0,Richmond Manufacturing Index,-5,-10,-16,3/28/2023 14:00
USD,1.0,Richmond Manufacturing Index (Apr),-10,-9,-5,4/25/2023 14:00
USD,1.0,Richmond Manufacturing Index (May),-15,-8,-10,5/23/2023 14:00
USD,1.0,Richmond Manufacturing Index (Jun),-7,-10,-15,6/27/2023 14:00
USD,1.0,Richmond Manufacturing Index (Jul),-9,-10,-8,7/25/2023 14:00
USD,1.0,Richmond Manufacturing Index (Aug),-7,-7,-9,8/22/2023 14:00
USD,1.0,Richmond Manufacturing Index (Sep),5,-6,-7,9/26/2023 14:00
USD,1.0,Richmond Manufacturing Index (Oct),3,3,5,10/24/2023 14:00
USD,1.0,Richmond Manufacturing Index (Nov),-5,1,3,11/28/2023 15:00
USD,1.0,Richmond Manufacturing Index (Dec),-11,-7,-5,12/27/2023 15:00
USD,1.0,Richmond Manufacturing Index (Jan),-15,-7,-11,1/23/2024 15:00
USD,1.0,Richmond Manufacturing Index (Feb),-5,-9,-15,2/27/2024 15:00
USD,1.0,Richmond Manufacturing Index (Mar),-11,-5,-5,3/26/2024 14:00
USD,1.0,Richmond Manufacturing Index (Apr),-7,-7,-11,4/23/2024 14:00
