Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Building Permits (Dec),1.330M,1.370M,1.351M,1/19/2023 13:30
USD,2.0,Building Permits (Dec),1.337M,,1.351M,1/26/2023 13:00
USD,2.0,Building Permits (Jan),1.339M,1.350M,1.337M,2/16/2023 13:30
USD,2.0,Building Permits (Jan),1.339M,,1.337M,2/24/2023 12:30
USD,2.0,Building Permits (Feb),1.524M,1.340M,1.339M,3/16/2023 12:30
USD,2.0,Building Permits (Feb),1.550M,1.524M,1.339M,3/23/2023 12:30
USD,2.0,Building Permits (Mar),1.413M,1.450M,1.550M,4/18/2023 12:30
USD,2.0,Building Permits (Mar),1.430M,1.413M,1.550M,4/25/2023 12:10
USD,2.0,Building Permits (Apr),1.416M,1.437M,1.437M,5/17/2023 12:30
USD,2.0,Building Permits (Apr),1.417M,1.416M,1.437M,5/23/2023 12:00
USD,2.0,Building Permits (May),1.491M,1.425M,1.417M,6/20/2023 12:30
USD,2.0,Building Permits (May),1.496M,1.491M,1.417M,6/27/2023 11:45
USD,2.0,Building Permits (Jun),1.440M,1.490M,1.496M,7/19/2023 12:30
USD,2.0,Building Permits (Jun),1.441M,1.440M,1.496M,7/26/2023 12:00
USD,2.0,Building Permits (Jul),1.442M,1.463M,1.441M,8/16/2023 12:30
USD,2.0,Building Permits (Jul),1.443M,1.442M,1.441M,8/23/2023 12:00
USD,2.0,Building Permits (Aug),1.543M,1.440M,1.443M,9/19/2023 12:30
USD,2.0,Building Permits (Aug),1.541M,1.543M,1.443M,9/26/2023 12:00
USD,2.0,Building Permits (Sep),1.473M,1.455M,1.541M,10/18/2023 12:30
USD,2.0,Building Permits (Sep),1.471M,1.473M,1.541M,10/25/2023 11:40
USD,2.0,Building Permits (Oct),1.487M,1.450M,1.471M,11/17/2023 13:30
USD,2.0,Building Permits (Oct),1.498M,1.487M,1.471M,11/27/2023 12:50
USD,2.0,Building Permits (Nov),1.460M,1.470M,1.498M,12/19/2023 13:30
USD,2.0,Building Permits (Nov),1.467M,1.460M,1.498M,12/22/2023 12:30
USD,2.0,Building Permits (Dec),1.495M,1.480M,1.467M,1/18/2024 13:30
USD,2.0,Building Permits,1.493M,1.495M,1.467M,1/25/2024 12:40
USD,2.0,Building Permits (Jan),1.470M,1.509M,1.493M,2/16/2024 13:30
USD,2.0,Building Permits,1.489M,1.470M,1.493M,2/26/2024 13:30
USD,2.0,Building Permits (Feb),1.518M,1.500M,1.489M,3/19/2024 12:30
USD,2.0,Building Permits,1.524M,1.518M,1.489M,3/25/2024 11:20
USD,2.0,Building Permits (Mar),1.458M,1.514M,1.523M,4/16/2024 12:30
USD,2.0,Building Permits,1.467M,1.458M,1.524M,4/23/2024 11:30
