Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Industrial Production (YoY) (Dec),1.65%,,2.18%,2023-01-18 14:15:00
USD,2.0,Industrial Production (MoM) (Dec),-0.70%,-0.10%,-0.60%,2023-01-18 14:15:00
USD,2.0,Industrial Production (MoM) (Jan),0.00%,0.50%,-1.00%,2023-02-15 14:15:00
USD,2.0,Industrial Production (YoY) (Jan),0.79%,,1.15%,2023-02-15 14:15:00
USD,2.0,Industrial Production (YoY) (Feb),-0.25%,3.00%,0.49%,2023-03-17 13:15:00
USD,2.0,Industrial Production (MoM) (Feb),0.00%,0.20%,0.30%,2023-03-17 13:15:00
USD,2.0,Industrial Production (MoM) (Mar),0.40%,0.20%,0.20%,2023-04-14 13:15:00
USD,2.0,Industrial Production (YoY) (Mar),0.53%,-0.90%,0.95%,2023-04-14 13:15:00
USD,2.0,Industrial Production (YoY) (Apr),0.24%,,0.07%,2023-05-16 13:15:00
USD,2.0,Industrial Production (MoM) (Apr),0.50%,-0.10%,0.00%,2023-05-16 13:15:00
USD,2.0,Industrial Production (YoY) (May),0.23%,1.30%,0.37%,2023-06-15 13:15:00
USD,2.0,Industrial Production (MoM) (May),-0.20%,0.10%,0.50%,2023-06-15 13:15:00
USD,2.0,Industrial Production (MoM) (Jun),-0.50%,0.00%,-0.50%,2023-07-18 13:15:00
USD,2.0,Industrial Production (YoY) (Jun),-0.43%,1.10%,0.03%,2023-07-18 13:15:00
USD,2.0,Industrial Production (MoM) (Jul),1.00%,0.30%,-0.80%,2023-08-16 13:15:00
USD,2.0,Industrial Production (YoY) (Jul),-0.23%,-0.10%,-0.78%,2023-08-16 13:15:00
USD,2.0,Industrial Production (YoY) (Aug),0.25%,,-0.04%,2023-09-15 13:15:00
USD,2.0,Industrial Production (MoM) (Aug),0.40%,0.10%,0.70%,2023-09-15 13:15:00
USD,2.0,Industrial Production (YoY) (Sep),0.08%,,0.08%,2023-10-17 13:15:00
USD,2.0,Industrial Production (MoM) (Sep),0.30%,0.10%,0.00%,2023-10-17 13:15:00
USD,2.0,Industrial Production (MoM) (Oct),-0.60%,-0.30%,0.10%,2023-11-16 14:15:00
USD,2.0,Industrial Production (YoY) (Oct),-0.68%,,-0.16%,2023-11-16 14:15:00
USD,2.0,Industrial Production (MoM) (Nov),0.20%,0.30%,-0.90%,2023-12-15 14:15:00
USD,2.0,Industrial Production (YoY) (Nov),-0.39%,,-0.96%,2023-12-15 14:15:00
USD,2.0,Industrial Production (YoY) (Dec),0.98%,,-0.62%,2024-01-17 14:15:00
USD,2.0,Industrial Production (MoM) (Dec),0.10%,0.00%,0.00%,2024-01-17 14:15:00
USD,2.0,Industrial Production (MoM) (Jan),-0.10%,0.20%,0.10%,2024-02-15 14:15:00
USD,2.0,Industrial Production (YoY) (Jan),0.03%,,1.17%,2024-02-15 14:15:00
USD,2.0,Industrial Production (YoY) (Feb),-0.23%,,-0.31%,2024-03-15 13:15:00
USD,2.0,Industrial Production (MoM) (Feb),0.10%,0.00%,-0.50%,2024-03-15 13:15:00
USD,2.0,Industrial Production (MoM) (Mar),0.40%,0.40%,0.40%,2024-04-16 13:15:00
USD,2.0,Industrial Production (YoY) (Mar),0.00%,,-0.30%,2024-04-16 13:15:00
USD,2.0,Industrial Production (YoY) (Apr),-0.38%,,0.09%,2024-05-16 13:15:00
USD,2.0,Industrial Production (MoM) (Apr),0.00%,0.10%,0.10%,2024-05-16 13:15:00
