Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,2.0,Core Durable Goods Orders (MoM) (Dec),-0.10%,-0.20%,0.10%,2023-01-26 13:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Jan),0.70%,0.10%,-0.40%,2023-02-27 13:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Feb),0.00%,0.20%,0.40%,2023-03-24 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Mar),0.30%,-0.20%,-0.30%,2023-04-26 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Apr),-0.20%,0.00%,0.30%,2023-05-26 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (May),0.60%,-0.10%,-0.60%,2023-06-27 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Jun),0.60%,0.00%,0.60%,2023-07-27 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Jul),0.50%,0.20%,0.20%,2023-08-24 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Aug),0.40%,0.10%,0.10%,2023-09-27 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Sep),0.50%,0.20%,0.50%,2023-10-26 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Oct),0.00%,0.10%,0.20%,2023-11-22 13:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Nov),0.50%,0.20%,-0.30%,2023-12-22 13:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Dec),0.60%,0.20%,0.50%,2024-01-25 13:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Jan),-0.30%,0.20%,-0.10%,2024-02-27 13:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Feb),0.50%,0.40%,-0.30%,2024-03-26 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Mar),0.20%,0.30%,0.10%,2024-04-24 12:30:00
USD,2.0,Core Durable Goods Orders (MoM) (Apr),,,0.20%,2024-05-24 12:30:00
