Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Factory orders ex transportation (MoM) (Nov),-0.80%,,0.10%,2023-01-06 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Dec),-1.20%,,-1.20%,2023-02-02 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Jan),1.20%,,-1.20%,2023-03-06 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Feb),-0.30%,-0.80%,0.80%,2023-04-04 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Mar),-0.70%,,-0.70%,2023-05-02 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Apr),-0.20%,0.60%,-1.00%,2023-06-05 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (May),-0.50%,0.50%,-0.60%,2023-07-05 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Jun),0.20%,0.40%,-0.40%,2023-08-03 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Jul),0.80%,,0.30%,2023-09-05 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Aug),1.40%,,0.90%,2023-10-04 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Sep),0.80%,,1.50%,2023-11-02 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Oct),-1.20%,,0.40%,2023-12-04 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Nov),0.10%,,-1.30%,2024-01-05 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Dec),0.40%,,0.20%,2024-02-02 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Jan),-0.80%,,-0.30%,2024-03-05 15:00:00
USD,1.0,Factory orders ex transportation (MoM) (Feb),1.10%,,-0.60%,2024-04-02 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Mar),0.50%,0.20%,1.10%,2024-05-02 14:00:00
USD,1.0,Factory orders ex transportation (MoM) (Apr),,,0.40%,2024-06-04 14:00:00
