Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,Richmond Manufacturing Index (Jan),-11,-5,1,2023-01-24 15:00:00
USD,1.0,Richmond Manufacturing Index (Feb),-16,-6,-11,2023-02-28 15:00:00
USD,1.0,Richmond Manufacturing Index,-5,-10,-16,2023-03-28 14:00:00
USD,1.0,Richmond Manufacturing Index (Apr),-10,-9,-5,2023-04-25 14:00:00
USD,1.0,Richmond Manufacturing Index (May),-15,-8,-10,2023-05-23 14:00:00
USD,1.0,Richmond Manufacturing Index (Jun),-7,-10,-15,2023-06-27 14:00:00
USD,1.0,Richmond Manufacturing Index (Jul),-9,-10,-8,2023-07-25 14:00:00
USD,1.0,Richmond Manufacturing Index (Aug),-7,-7,-9,2023-08-22 14:00:00
USD,1.0,Richmond Manufacturing Index (Sep),5,-6,-7,2023-09-26 14:00:00
USD,1.0,Richmond Manufacturing Index (Oct),3,3,5,2023-10-24 14:00:00
USD,1.0,Richmond Manufacturing Index (Nov),-5,1,3,2023-11-28 15:00:00
USD,1.0,Richmond Manufacturing Index (Dec),-11,-7,-5,2023-12-27 15:00:00
USD,1.0,Richmond Manufacturing Index (Jan),-15,-7,-11,2024-01-23 15:00:00
USD,1.0,Richmond Manufacturing Index (Feb),-5,-9,-15,2024-02-27 15:00:00
USD,1.0,Richmond Manufacturing Index (Mar),-11,-5,-5,2024-03-26 14:00:00
USD,1.0,Richmond Manufacturing Index (Apr),-7,-7,-11,2024-04-23 14:00:00
USD,1.0,Richmond Manufacturing Index (May),,,-7,2024-05-29 14:00:00
