Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,,Natural Gas Storage,-221B,-228B,-213B,2023-01-05 15:30:00
USD,1.0,Natural Gas Storage,11B,-15B,-221B,2023-01-12 15:30:00
USD,3.0,Natural Gas Storage,-82B,-71B,11B,2023-01-19 15:30:00
USD,1.0,Natural Gas Storage,-91B,-82B,-82B,2023-01-26 15:30:00
USD,1.0,Natural Gas Storage,-151B,-142B,-91B,2023-02-02 15:30:00
USD,1.0,Natural Gas Storage,-217B,-195B,-151B,2023-02-09 15:30:00
USD,1.0,Natural Gas Storage,-100B,-109B,-217B,2023-02-16 15:30:00
USD,1.0,Natural Gas Storage,-71B,-67B,-100B,2023-02-23 15:30:00
USD,1.0,Natural Gas Storage,-81B,-75B,-71B,2023-03-02 15:30:00
USD,1.0,Natural Gas Storage,-84B,-80B,-81B,2023-03-09 15:30:00
USD,1.0,Natural Gas Storage,-58B,-62B,-84B,2023-03-16 14:30:00
USD,1.0,Natural Gas Storage,-72B,-75B,-58B,2023-03-23 14:30:00
USD,1.0,Natural Gas Storage,-47B,-54B,-72B,2023-03-30 14:30:00
USD,1.0,Natural Gas Storage,-23B,-21B,-47B,2023-04-06 14:30:00
USD,1.0,Natural Gas Storage,25B,28B,-23B,2023-04-13 14:30:00
USD,1.0,Natural Gas Storage,75B,69B,25B,2023-04-20 14:30:00
USD,1.0,Natural Gas Storage,79B,75B,75B,2023-04-27 14:30:00
USD,1.0,Natural Gas Storage,54B,86B,79B,2023-05-04 14:30:00
USD,1.0,Natural Gas Storage,78B,74B,54B,2023-05-11 14:30:00
USD,1.0,Natural Gas Storage,99B,108B,78B,2023-05-18 14:30:00
USD,1.0,Natural Gas Storage,96B,108B,99B,2023-05-25 14:30:00
USD,1.0,Natural Gas Storage,110B,113B,96B,2023-06-01 14:30:00
USD,1.0,Natural Gas Storage,104B,104B,110B,2023-06-08 14:30:00
USD,1.0,Natural Gas Storage,84B,96B,104B,2023-06-15 14:30:00
USD,1.0,Natural Gas Storage,95B,91B,84B,2023-06-22 14:30:00
USD,1.0,Natural Gas Storage,76B,83B,95B,2023-06-29 14:30:00
USD,1.0,Natural Gas Storage,72B,64B,76B,2023-07-07 14:30:00
USD,1.0,Natural Gas Storage,49B,51B,68B,2023-07-13 14:30:00
USD,1.0,Natural Gas Storage,41B,40B,49B,2023-07-20 14:30:00
USD,1.0,Natural Gas Storage,16B,19B,41B,2023-07-27 14:30:00
USD,1.0,Natural Gas Storage,14B,17B,16B,2023-08-03 14:30:00
