Cur.,Imp.,Event,Actual,Forecast,Previous,datetime
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.58M,,2.57M,2023-01-31 15:00:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.60M,,2.58M,2023-02-28 14:30:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.60M,,2.60M,2023-03-31 11:45:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.57M,,2.60M,2023-05-02 11:15:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.58M,,2.57M,2023-05-31 14:15:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.63M,,2.58M,2023-06-30 12:00:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.75M,,2.68M,2023-07-31 14:44:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),2.83M,,2.75M,2023-08-31 21:21:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.00M,,2.83M,2023-09-29 15:00:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.06M,,3.00M,2023-10-31 13:30:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.12M,,3.06M,2023-11-30 13:15:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.13M,,3.12M,2023-12-28 15:00:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.10M,,3.13M,2024-01-31 15:45:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.16M,,3.10M,2024-02-29 15:45:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.03M,,3.16M,2024-03-29 14:00:00
USD,1.0,OPEC Crude oil Production Iran (Barrel),3.15M,,3.03M,2024-04-30 16:00:00
